ATM,Date,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost,Predicted_Withdrawal
1,2007-03-06,0.0,305496.51,0,0,0.0,80948.67921209034
1,2007-03-07,0.0,232038.53,0,0,0.0,73457.98495506446
1,2007-03-08,0.0,147945.38,0,0,0.0,84093.1508586679
1,2007-03-09,0.0,69707.315,0,0,0.0,78238.06078585627
1,2007-03-10,0.0,37434.01,0,0,0.0,32273.304721617576
1,2007-03-11,0.0,0.0,0,0,0.0,37434.01027460492
2,2007-03-05,574147.89,505981.35,1,0,5741.4789,68166.54037444793
2,2007-03-06,0.0,409739.59,0,0,0.0,96241.75251845454
2,2007-03-07,0.0,320157.46,0,0,0.0,89582.13024478384
2,2007-03-08,0.0,212306.27,0,0,0.0,107851.19281414138
2,2007-03-09,0.0,110238.53,0,0,0.0,102067.74230636132
2,2007-03-10,0.0,54891.467,0,0,0.0,55347.0605889391
2,2007-03-11,0.0,0.0,0,0,0.0,54891.466916182166
3,2007-03-05,177467.69,160153.89,1,0,1774.6769000000002,17313.79627363105
3,2007-03-06,0.0,113552.7,0,0,0.0,46601.190106842114
3,2007-03-07,0.0,82781.443,0,0,0.0,30771.25543469799
3,2007-03-08,0.0,52100.964,0,0,0.0,30680.47933402128
3,2007-03-09,0.0,19477.689,0,0,0.0,32623.275175098486
3,2007-03-10,0.0,17133.192,0,0,0.0,2344.4968229316078
3,2007-03-11,0.0,0.0,0,0,0.0,17133.191968365725
4,2007-03-05,378866.06,364768.32,1,0,3788.6606,14097.740336660368
4,2007-03-06,0.0,282426.78,0,0,0.0,82341.53558514467
4,2007-03-07,0.0,202020.81,0,0,0.0,80405.97075398332
4,2007-03-08,0.0,125219.89,0,0,0.0,76800.92019318206
4,2007-03-09,0.0,45934.192,0,0,0.0,79285.69692496579
4,2007-03-10,0.0,28876.659,0,0,0.0,17057.532923097082
4,2007-03-11,0.0,0.0,0,0,0.0,28876.6593860326
5,2007-03-05,298425.71,269530.14,1,0,2984.2571000000003,28895.56396459373
5,2007-03-06,0.0,204463.69,0,0,0.0,65066.452211147705
5,2007-03-07,0.0,147407.57,0,0,0.0,57056.126373440224
5,2007-03-08,0.0,91869.95,0,0,0.0,55537.61636617711
5,2007-03-09,0.0,42040.03,0,0,0.0,49829.91972755033
5,2007-03-10,0.0,26272.555,0,0,0.0,15767.474971158972
5,2007-03-11,0.0,0.0,0,0,0.0,26272.555160979544
1,2007-03-12,270927.25,243508.1,1,0,2709.2725,27419.151992050807
1,2007-03-13,0.0,203757.02,0,0,0.0,39751.0805402063
1,2007-03-14,0.0,166489.25,0,0,0.0,37267.766998422725
1,2007-03-15,0.0,121260.2,0,0,0.0,45229.04870796262
1,2007-03-16,0.0,68612.48,0,0,0.0,52647.72351668941
1,2007-03-17,0.0,41935.256,0,0,0.0,26677.22389616592
1,2007-03-18,0.0,0.0,0,0,0.0,41935.256206825776
2,2007-03-12,419934.15,368900.23,1,0,4199.3415,51033.924756772445
2,2007-03-13,0.0,302757.15,0,0,0.0,66143.07393262738
2,2007-03-14,0.0,237846.91,0,0,0.0,64910.2433153012
2,2007-03-15,0.0,168583.57,0,0,0.0,69263.3365090138
2,2007-03-16,0.0,93164.102,0,0,0.0,75419.46920887948
2,2007-03-17,0.0,47084.857,0,0,0.0,46079.24544295926
2,2007-03-18,0.0,0.0,0,0,0.0,47084.85697617496
3,2007-03-12,103655.81,101571.07,1,0,1036.5581,2084.7304314107205
3,2007-03-13,0.0,89180.564,0,0,0.0,12390.510651198776
3,2007-03-14,0.0,76095.881,0,0,0.0,13084.683138880777
3,2007-03-15,0.0,61118.97,0,0,0.0,14976.911187706064
3,2007-03-16,0.0,35600.281,0,0,0.0,25518.689313638053
3,2007-03-17,0.0,25561.698,0,0,0.0,10038.58254057746
3,2007-03-18,0.0,0.0,0,0,0.0,25561.69804323209
4,2007-03-12,400066.77,391978.07,1,0,4000.6677000000004,8088.699833278617
4,2007-03-13,0.0,362531.74,0,0,0.0,29446.32708904141
4,2007-03-14,0.0,322290.41,0,0,0.0,40241.33041899128
4,2007-03-15,0.0,271120.79,0,0,0.0,51169.62835357762
4,2007-03-16,0.0,188339.12,0,0,0.0,82781.66445778501
4,2007-03-17,0.0,107314.88,0,0,0.0,81024.23781576689
4,2007-03-18,0.0,0.0,0,0,0.0,107314.8835739728
5,2007-03-12,198074.49,179579.48,1,0,1980.7449,18495.016224985768
5,2007-03-13,0.0,149281.29,0,0,0.0,30298.186482023782
5,2007-03-14,0.0,119693.73,0,0,0.0,29587.55546280139
5,2007-03-15,0.0,85901.58,0,0,0.0,33792.15357310256
5,2007-03-16,0.0,47153.678,0,0,0.0,38747.90223521801
5,2007-03-17,0.0,30425.848,0,0,0.0,16727.829392572967
5,2007-03-18,0.0,0.0,0,0,0.0,30425.848184402726
1,2007-03-19,584741.31,539631.09,1,0,5847.413100000001,45110.21605558159
1,2007-03-20,0.0,471350.34,0,0,0.0,68280.75252247957
1,2007-03-21,0.0,392648.35,0,0,0.0,78701.99013304454
1,2007-03-22,0.0,272285.87,0,0,0.0,120362.47684451444
1,2007-03-23,0.0,152720.04,0,0,0.0,119565.83308045629
1,2007-03-24,0.0,83587.833,0,0,0.0,69132.20776788497
1,2007-03-25,0.0,0.0,0,0,0.0,83587.83347600231
2,2007-03-19,675396.77,620660.88,1,0,6753.9677,54735.8907871912
2,2007-03-20,0.0,535613.03,0,0,0.0,85047.84768429038
2,2007-03-21,0.0,438803.96,0,0,0.0,96809.06934933591
2,2007-03-22,0.0,318521.37,0,0,0.0,120282.59052518876
2,2007-03-23,0.0,196310.06,0,0,0.0,122211.30892064968
2,2007-03-24,0.0,97417.287,0,0,0.0,98892.77345397348
2,2007-03-25,0.0,0.0,0,0,0.0,97417.28675330424
3,2007-03-19,324226.36,299106.85,1,0,3242.2635999999998,25119.51083219865
3,2007-03-20,0.0,257504.39,0,0,0.0,41602.461536192015
3,2007-03-21,0.0,210132.66,0,0,0.0,47371.72646652636
3,2007-03-22,0.0,146007.92,0,0,0.0,64124.74305180818
3,2007-03-23,0.0,78401.43,0,0,0.0,67606.48950013061
3,2007-03-24,0.0,43183.311,0,0,0.0,35218.119590938324
3,2007-03-25,0.0,0.0,0,0,0.0,43183.31077612536
4,2007-03-19,1191552.8,1085385.0,1,0,11915.528,106167.80566087631
4,2007-03-20,0.0,921301.91,0,0,0.0,164083.12576727394
4,2007-03-21,0.0,736092.01,0,0,0.0,185209.8925356685
4,2007-03-22,0.0,528859.11,0,0,0.0,207232.9041727744
4,2007-03-23,0.0,330070.57,0,0,0.0,198788.53959323023
4,2007-03-24,0.0,163270.44,0,0,0.0,166800.13060296947
4,2007-03-25,0.0,0.0,0,0,0.0,163270.44003159157
5,2007-03-19,402325.54,368619.07,1,0,4023.2554,33706.47362388698
5,2007-03-20,0.0,317732.95,0,0,0.0,50886.11593570544
5,2007-03-21,0.0,257397.74,0,0,0.0,60335.20694053047
5,2007-03-22,0.0,182589.64,0,0,0.0,74808.10343446123
5,2007-03-23,0.0,112371.06,0,0,0.0,70218.57662379644
5,2007-03-24,0.0,63161.474,0,0,0.0,49209.58806431797
5,2007-03-25,0.0,0.0,0,0,0.0,63161.47428272871
1,2007-03-26,548859.32,455015.62,1,0,5488.593199999999,93843.70446882422
1,2007-03-27,0.0,318172.95,0,0,0.0,136842.6677360878
1,2007-03-28,0.0,231761.14,0,0,0.0,86411.80799394607
1,2007-03-29,0.0,154885.61,0,0,0.0,76875.53119118669
1,2007-03-30,0.0,77066.959,0,0,0.0,77818.65268858612
1,2007-03-31,0.0,40373.843,0,0,0.0,36693.11616432583
1,2007-04-01,0.0,0.0,0,0,0.0,40373.842730506665
2,2007-03-26,607130.16,507406.68,1,0,6071.301600000001,99723.47988695205
2,2007-03-27,0.0,372692.71,0,0,0.0,134713.97217676192
2,2007-03-28,0.0,267347.83,0,0,0.0,105344.87995098524
2,2007-03-29,0.0,171103.8,0,0,0.0,96244.03466179987
2,2007-03-30,0.0,86272.863,0,0,0.0,84830.93473556073
2,2007-03-31,0.0,43848.283,0,0,0.0,42424.57925346163
2,2007-04-01,0.0,0.0,0,0,0.0,43848.2834386483
3,2007-03-26,238710.57,199179.47,1,0,2387.1057,39531.09760789512
3,2007-03-27,0.0,132321.44,0,0,0.0,66858.02817618815
3,2007-03-28,0.0,95261.978,0,0,0.0,37059.46541528421
3,2007-03-29,0.0,65180.689,0,0,0.0,30081.289003372756
3,2007-03-30,0.0,30618.996,0,0,0.0,34561.69230980239
3,2007-03-31,0.0,21002.886,0,0,0.0,9616.1099144564
3,2007-04-01,0.0,0.0,0,0,0.0,21002.886358947188
4,2007-03-26,667582.71,556534.27,1,0,6675.8270999999995,111048.43508769348
4,2007-03-27,0.0,381418.01,0,0,0.0,175116.26197583944
4,2007-03-28,0.0,267384.44,0,0,0.0,114033.564940779
4,2007-03-29,0.0,156509.88,0,0,0.0,110874.56289448256
4,2007-03-30,0.0,82655.149,0,0,0.0,73854.73180349263
4,2007-03-31,0.0,58549.849,0,0,0.0,24105.299296556437
4,2007-04-01,0.0,0.0,0,0,0.0,58549.84938257243
5,2007-03-26,332103.38,274653.43,1,0,3321.0338,57449.95348969414
5,2007-03-27,0.0,191692.01,0,0,0.0,82961.4139428864
5,2007-03-28,0.0,135404.5,0,0,0.0,56287.50818718647
5,2007-03-29,0.0,81420.617,0,0,0.0,53983.88647370561
5,2007-03-30,0.0,35919.641,0,0,0.0,45500.97614820076
5,2007-03-31,0.0,25861.893,0,0,0.0,10057.747884578284
5,2007-04-01,0.0,0.0,0,0,0.0,25861.893051061437
1,2007-04-02,571652.91,532272.34,1,0,5716.529100000001,39380.569366773
1,2007-04-03,0.0,472424.31,0,0,0.0,59848.03466813768
1,2007-04-04,0.0,403765.36,0,0,0.0,68658.94593981939
1,2007-04-05,0.0,311318.37,0,0,0.0,92446.99486926744
1,2007-04-06,0.0,169116.66,0,0,0.0,142201.70419428364
1,2007-04-07,0.0,78283.89,0,0,0.0,90832.77376691242
1,2007-04-08,0.0,0.0,0,0,0.0,78283.89012983761
2,2007-04-02,543927.18,493921.8,1,0,5439.2718,50005.37791313835
2,2007-04-03,0.0,424359.89,0,0,0.0,69561.9192123591
2,2007-04-04,0.0,349242.31,0,0,0.0,75117.57448721792
2,2007-04-05,0.0,264313.96,0,0,0.0,84928.35388383816
2,2007-04-06,0.0,150226.67,0,0,0.0,114087.2868125648
2,2007-04-07,0.0,75865.797,0,0,0.0,74360.87315946045
2,2007-04-08,0.0,0.0,0,0,0.0,75865.79697447103
3,2007-04-02,197208.43,195287.85,1,0,1972.0843,1920.577206633563
3,2007-04-03,0.0,177389.54,0,0,0.0,17898.311437311524
3,2007-04-04,0.0,154593.81,0,0,0.0,22795.726217938
3,2007-04-05,0.0,117488.09,0,0,0.0,37105.72333786573
3,2007-04-06,0.0,53327.639,0,0,0.0,64160.44830037524
3,2007-04-07,0.0,28634.049,0,0,0.0,24693.590140984412
3,2007-04-08,0.0,0.0,0,0,0.0,28634.049093609334
4,2007-04-02,533415.06,534540.89,1,0,5334.150600000001,-1125.8387667764764
4,2007-04-03,0.0,488844.09,0,0,0.0,45696.807160255776
4,2007-04-04,0.0,423458.4,0,0,0.0,65385.68888091156
4,2007-04-05,0.0,314890.56,0,0,0.0,108567.83638308718
4,2007-04-06,0.0,153637.51,0,0,0.0,161253.04733896925
4,2007-04-07,0.0,59271.74,0,0,0.0,94365.77422478428
4,2007-04-08,0.0,0.0,0,0,0.0,59271.74007509993
5,2007-04-02,382900.13,363489.46,1,0,3829.0013,19410.67091566375
5,2007-04-03,0.0,325107.32,0,0,0.0,38382.14371070682
5,2007-04-04,0.0,270506.02,0,0,0.0,54601.29432624208
5,2007-04-05,0.0,208552.97,0,0,0.0,61953.05641995369
5,2007-04-06,0.0,107904.37,0,0,0.0,100648.59199418064
5,2007-04-07,0.0,58174.726,0,0,0.0,49729.64729894637
5,2007-04-08,0.0,0.0,0,0,0.0,58174.72583532436
1,2007-04-09,394199.96,326463.85,1,0,3941.9996,67736.11598107901
1,2007-04-10,0.0,243916.97,0,0,0.0,82546.8737254163
1,2007-04-11,0.0,165985.28,0,0,0.0,77931.69615891862
1,2007-04-12,0.0,110990.95,0,0,0.0,54994.32736079351
1,2007-04-13,0.0,53612.262,0,0,0.0,57378.68650157358
1,2007-04-14,0.0,32452.48,0,0,0.0,21159.782569506817
1,2007-04-15,0.0,0.0,0,0,0.0,32452.47978703325
2,2007-04-09,498528.79,433513.75,1,0,4985.2879,65015.03553152297
2,2007-04-10,0.0,347388.51,0,0,0.0,86125.24420556283
2,2007-04-11,0.0,258949.43,0,0,0.0,88439.08256575756
2,2007-04-12,0.0,171732.18,0,0,0.0,87217.2443016087
2,2007-04-13,0.0,87927.947,0,0,0.0,83804.23401466713
2,2007-04-14,0.0,45750.293,0,0,0.0,42177.65411567081
2,2007-04-15,0.0,0.0,0,0,0.0,45750.29293607015
3,2007-04-09,133014.21,105385.42,1,0,1330.1421,27628.786868574745
3,2007-04-10,0.0,72861.43,0,0,0.0,32523.99098017844
3,2007-04-11,0.0,45016.916,0,0,0.0,27844.51308904223
3,2007-04-12,0.0,33849.092,0,0,0.0,11167.824683689369
3,2007-04-13,0.0,12626.724,0,0,0.0,21222.368153977102
3,2007-04-14,0.0,10219.41,0,0,0.0,2407.313295787412
3,2007-04-15,0.0,0.0,0,0,0.0,10219.410293015571
4,2007-04-09,431102.5,371725.26,1,0,4311.025,59377.2383728994
4,2007-04-10,0.0,268919.7,0,0,0.0,102805.56238090244
4,2007-04-11,0.0,180755.03,0,0,0.0,88164.6686055082
4,2007-04-12,0.0,126557.37,0,0,0.0,54197.65283498956
4,2007-04-13,0.0,67099.708,0,0,0.0,59457.66587849638
4,2007-04-14,0.0,37194.176,0,0,0.0,29905.53197619472
4,2007-04-15,0.0,0.0,0,0,0.0,37194.1759610843
5,2007-04-09,306615.18,252091.6,1,0,3066.1518,54523.58052342898
5,2007-04-10,0.0,189434.65,0,0,0.0,62656.95032860823
5,2007-04-11,0.0,126344.47,0,0,0.0,63090.18483216242
5,2007-04-12,0.0,82457.007,0,0,0.0,43887.45992566914
5,2007-04-13,0.0,34981.164,0,0,0.0,47475.84376141644
5,2007-04-14,0.0,24781.429,0,0,0.0,10199.734990384364
5,2007-04-15,0.0,0.0,0,0,0.0,24781.42861601209
1,2007-04-16,473508.11,441087.73,1,0,4735.0811,32420.381052408386
1,2007-04-17,0.0,396077.95,0,0,0.0,45009.78071155454
1,2007-04-18,0.0,319510.15,0,0,0.0,76567.80662835963
1,2007-04-19,0.0,244544.04,0,0,0.0,74966.10258896525
1,2007-04-20,0.0,153975.22,0,0,0.0,90568.82615116776
1,2007-04-21,0.0,78718.818,0,0,0.0,75256.39893203568
1,2007-04-22,0.0,0.0,0,0,0.0,78718.81799932166
2,2007-04-16,554423.92,506178.29,1,0,5544.239200000001,48245.63350314324
2,2007-04-17,0.0,445395.08,0,0,0.0,60783.20656131191
2,2007-04-18,0.0,361338.81,0,0,0.0,84056.27726362114
2,2007-04-19,0.0,270750.36,0,0,0.0,90588.45050513392
2,2007-04-20,0.0,169590.22,0,0,0.0,101160.14084266644
2,2007-04-21,0.0,84248.956,0,0,0.0,85341.25917809007
2,2007-04-22,0.0,0.0,0,0,0.0,84248.95602799984
3,2007-04-16,264883.78,255845.25,1,0,2648.8378000000002,9038.530067805154
3,2007-04-17,0.0,233987.37,0,0,0.0,21857.88659104572
3,2007-04-18,0.0,194082.12,0,0,0.0,39905.24936015222
3,2007-04-19,0.0,151146.18,0,0,0.0,42935.93564560947
3,2007-04-20,0.0,94872.505,0,0,0.0,56273.67834061442
3,2007-04-21,0.0,48056.678,0,0,0.0,46815.82691817617
3,2007-04-22,0.0,0.0,0,0,0.0,48056.677757603335
4,2007-04-16,996776.76,979033.89,1,0,9967.767600000001,17742.86905638424
4,2007-04-17,0.0,912812.67,0,0,0.0,66221.21989120098
4,2007-04-18,0.0,769625.07,0,0,0.0,143187.6033204813
4,2007-04-19,0.0,595946.31,0,0,0.0,173678.76478408652
4,2007-04-20,0.0,383505.98,0,0,0.0,212440.32605264863
4,2007-04-21,0.0,178141.98,0,0,0.0,205364.00334384656
4,2007-04-22,0.0,0.0,0,0,0.0,178141.97685609572
5,2007-04-16,294845.92,271991.65,1,0,2948.4592,22854.267882278546
5,2007-04-17,0.0,240182.29,0,0,0.0,31809.364760564407
5,2007-04-18,0.0,195037.78,0,0,0.0,45144.50849708502
5,2007-04-19,0.0,144958.08,0,0,0.0,50079.699649590606
5,2007-04-20,0.0,82392.668,0,0,0.0,62565.413568280914
5,2007-04-21,0.0,38404.681,0,0,0.0,43987.98667389778
5,2007-04-22,0.0,0.0,0,0,0.0,38404.68119980056
1,2007-04-23,673987.57,600118.99,1,0,6739.8757,73868.57776676785
1,2007-04-24,0.0,514404.03,0,0,0.0,85714.95923397387
1,2007-04-25,0.0,402975.03,0,0,0.0,111429.00501459504
1,2007-04-26,0.0,267184.38,0,0,0.0,135790.64489268645
1,2007-04-27,0.0,133595.57,0,0,0.0,133588.81384222684
1,2007-04-28,0.0,65973.049,0,0,0.0,67622.51982526602
1,2007-04-29,0.0,0.0,0,0,0.0,65973.04892291574
2,2007-04-23,697943.18,628935.27,1,0,6979.4318,69007.90786446794
2,2007-04-24,0.0,545852.45,0,0,0.0,83082.81944651296
2,2007-04-25,0.0,414803.72,0,0,0.0,131048.72836523368
2,2007-04-26,0.0,277215.63,0,0,0.0,137588.09636534937
2,2007-04-27,0.0,137451.22,0,0,0.0,139764.40993943036
2,2007-04-28,0.0,65764.125,0,0,0.0,71687.0917000408
2,2007-04-29,0.0,0.0,0,0,0.0,65764.12486452577
3,2007-04-23,318299.9,281317.58,1,0,3182.9990000000003,36982.31776014873
3,2007-04-24,0.0,234113.94,0,0,0.0,47203.64297898925
3,2007-04-25,0.0,180045.53,0,0,0.0,54068.40497658522
3,2007-04-26,0.0,115495.46,0,0,0.0,64550.07272520497
3,2007-04-27,0.0,52676.685,0,0,0.0,62818.775782673256
3,2007-04-28,0.0,31306.997,0,0,0.0,21369.687923979574
3,2007-04-29,0.0,0.0,0,0,0.0,31306.996979702857
4,2007-04-23,1088084.2,941807.37,1,0,10880.842,146276.8514104049
4,2007-04-24,0.0,782519.51,0,0,0.0,159287.85690995643
4,2007-04-25,0.0,598338.1,0,0,0.0,184181.40425109465
4,2007-04-26,0.0,393235.34,0,0,0.0,205102.76051589416
4,2007-04-27,0.0,200696.37,0,0,0.0,192538.9744306097
4,2007-04-28,0.0,102615.05,0,0,0.0,98081.32000915632
4,2007-04-29,0.0,0.0,0,0,0.0,102615.04952241074
5,2007-04-23,400903.9,357974.78,1,0,4009.039,42929.12257170976
5,2007-04-24,0.0,299417.96,0,0,0.0,58556.81801046611
5,2007-04-25,0.0,226599.01,0,0,0.0,72818.9512075473
5,2007-04-26,0.0,145807.73,0,0,0.0,80791.27840004303
5,2007-04-27,0.0,71876.628,0,0,0.0,73931.10447306414
5,2007-04-28,0.0,37939.406,0,0,0.0,33937.22161061842
5,2007-04-29,0.0,0.0,0,0,0.0,37939.40620333483
1,2007-04-30,507380.51,446198.02,1,0,5073.8051000000005,61182.49178105894
1,2007-05-01,0.0,383729.88,0,0,0.0,62468.137104062174
1,2007-05-02,0.0,322720.37,0,0,0.0,61009.50855904702
1,2007-05-03,0.0,253831.27,0,0,0.0,68889.09921239791
1,2007-05-04,0.0,160797.97,0,0,0.0,93033.29936178708
1,2007-05-05,0.0,85793.925,0,0,0.0,75004.04698537974
1,2007-05-06,0.0,0.0,0,0,0.0,85793.92504661827
2,2007-04-30,538019.78,467802.84,1,0,5380.197800000001,70216.934840274
2,2007-05-01,0.0,393441.96,0,0,0.0,74360.88455732838
2,2007-05-02,0.0,315080.44,0,0,0.0,78361.51556972973
2,2007-05-03,0.0,230124.25,0,0,0.0,84956.19280135709
2,2007-05-04,0.0,136019.63,0,0,0.0,94104.6249903454
2,2007-05-05,0.0,64790.7,0,0,0.0,71228.92541456691
2,2007-05-06,0.0,0.0,0,0,0.0,64790.700154875696
3,2007-04-30,162633.75,138172.16,1,0,1626.3375,24461.584339101035
3,2007-05-01,0.0,112663.32,0,0,0.0,25508.8445561296
3,2007-05-02,0.0,92757.579,0,0,0.0,19905.737336044866
3,2007-05-03,0.0,75445.223,0,0,0.0,17312.356016966696
3,2007-05-04,0.0,42092.082,0,0,0.0,33353.14132413633
3,2007-05-05,0.0,26799.829,0,0,0.0,15292.252987336396
3,2007-05-06,0.0,0.0,0,0,0.0,26799.829025186395
4,2007-04-30,440528.72,358738.43,1,0,4405.2872,81790.28715082376
4,2007-05-01,0.0,284781.31,0,0,0.0,73957.11863261425
4,2007-05-02,0.0,212644.47,0,0,0.0,72136.84537542915
4,2007-05-03,0.0,177489.16,0,0,0.0,35155.312267736546
4,2007-05-04,0.0,98725.349,0,0,0.0,78763.80801511837
4,2007-05-05,0.0,59749.433,0,0,0.0,38975.91631493997
4,2007-05-06,0.0,0.0,0,0,0.0,59749.43289135907
5,2007-04-30,285699.74,251951.2,1,0,2856.9973999999997,33748.53608136714
5,2007-05-01,0.0,216377.86,0,0,0.0,35573.34413333561
5,2007-05-02,0.0,178775.15,0,0,0.0,37602.70350472942
5,2007-05-03,0.0,129738.45,0,0,0.0,49036.70350408681
5,2007-05-04,0.0,73236.746,0,0,0.0,56501.702392494844
5,2007-05-05,0.0,40472.858,0,0,0.0,32763.887880158178
5,2007-05-06,0.0,0.0,0,0,0.0,40472.85802695186
1,2007-05-07,441440.48,366687.7,1,0,4414.4048,74752.77283840644
1,2007-05-08,0.0,267475.21,0,0,0.0,99212.49863645116
1,2007-05-09,0.0,190620.91,0,0,0.0,76854.2961993825
1,2007-05-10,0.0,117047.82,0,0,0.0,73573.09361786736
1,2007-05-11,0.0,52657.314,0,0,0.0,64390.50121941116
1,2007-05-12,0.0,31103.057,0,0,0.0,21554.2569181703
1,2007-05-13,0.0,0.0,0,0,0.0,31103.05709312357
2,2007-05-07,499447.78,438884.92,1,0,4994.477800000001,60562.86188901067
2,2007-05-08,0.0,343377.07,0,0,0.0,95507.85346792836
2,2007-05-09,0.0,251541.37,0,0,0.0,91835.69615394222
2,2007-05-10,0.0,164755.54,0,0,0.0,86785.82623802476
2,2007-05-11,0.0,87264.332,0,0,0.0,77491.2120710256
2,2007-05-12,0.0,45205.837,0,0,0.0,42058.49466178624
2,2007-05-13,0.0,0.0,0,0,0.0,45205.83723170383
3,2007-05-07,126679.67,107580.35,1,0,1266.7967,19099.324690352423
3,2007-05-08,0.0,79734.72,0,0,0.0,27845.629861525435
3,2007-05-09,0.0,56004.238,0,0,0.0,23730.4824868059
3,2007-05-10,0.0,33745.012,0,0,0.0,22259.225320267185
3,2007-05-11,0.0,10384.737,0,0,0.0,23360.275895223956
3,2007-05-12,0.0,12850.35,0,0,0.0,-2465.613291934569
3,2007-05-13,0.0,0.0,0,0,0.0,12850.349816791091
4,2007-05-07,381706.07,331177.85,1,0,3817.0607,50528.2222838131
4,2007-05-08,0.0,266466.06,0,0,0.0,64711.79638708523
4,2007-05-09,0.0,196690.22,0,0,0.0,69775.83106852257
4,2007-05-10,0.0,131124.04,0,0,0.0,65566.18315780767
4,2007-05-11,0.0,54882.899,0,0,0.0,76241.14270684471
4,2007-05-12,0.0,42338.843,0,0,0.0,12544.056207521033
4,2007-05-13,0.0,0.0,0,0,0.0,42338.84255423883
5,2007-05-07,253031.52,209139.63,1,0,2530.3152,43891.89553353639
5,2007-05-08,0.0,143530.27,0,0,0.0,65609.35776279256
5,2007-05-09,0.0,102738.78,0,0,0.0,40791.48613401723
5,2007-05-10,0.0,62366.344,0,0,0.0,40372.44041732976
5,2007-05-11,0.0,26119.047,0,0,0.0,36247.29727797815
5,2007-05-12,0.0,20443.875,0,0,0.0,5675.171798426578
5,2007-05-13,0.0,0.0,0,0,0.0,20443.875011165703
1,2007-05-14,409943.86,384555.82,1,0,4099.4385999999995,25388.04762120633
1,2007-05-15,0.0,338154.03,0,0,0.0,46401.78602202599
1,2007-05-16,0.0,281427.13,0,0,0.0,56726.901965237936
1,2007-05-17,0.0,214594.28,0,0,0.0,66832.8427747534
1,2007-05-18,0.0,116735.42,0,0,0.0,97858.8666649598
1,2007-05-19,0.0,62098.858,0,0,0.0,54636.56012520894
1,2007-05-20,0.0,0.0,0,0,0.0,62098.8579149975
2,2007-05-14,456126.86,412156.39,1,0,4561.2686,43970.46819031173
2,2007-05-15,0.0,356889.04,0,0,0.0,55267.34474804269
2,2007-05-16,0.0,289440.45,0,0,0.0,67448.5961411183
2,2007-05-17,0.0,217393.74,0,0,0.0,72046.70476996104
2,2007-05-18,0.0,126682.92,0,0,0.0,90710.82003376768
2,2007-05-19,0.0,64507.869,0,0,0.0,62175.05387820235
2,2007-05-20,0.0,0.0,0,0,0.0,64507.869057182026
3,2007-05-14,189848.59,180550.09,1,0,1898.4859,9298.496827696905
3,2007-05-15,0.0,162645.02,0,0,0.0,17905.07217298932
3,2007-05-16,0.0,143436.07,0,0,0.0,19208.949705422216
3,2007-05-17,0.0,118035.97,0,0,0.0,25400.10157879244
3,2007-05-18,0.0,65689.56,0,0,0.0,52346.406347692726
3,2007-05-19,0.0,33915.042,0,0,0.0,31774.51801982306
3,2007-05-20,0.0,0.0,0,0,0.0,33915.04214898667
4,2007-05-14,806207.91,767668.79,1,0,8062.079100000001,38539.12033451648
4,2007-05-15,0.0,698761.1,0,0,0.0,68907.68900458782
4,2007-05-16,0.0,616308.51,0,0,0.0,82452.59008249012
4,2007-05-17,0.0,504921.52,0,0,0.0,111386.99692880704
4,2007-05-18,0.0,309077.16,0,0,0.0,195844.3585602085
4,2007-05-19,0.0,146835.26,0,0,0.0,162241.89486390073
4,2007-05-20,0.0,0.0,0,0,0.0,146835.26346735787
5,2007-05-14,234394.97,220757.87,1,0,2343.9497,13637.102108103412
5,2007-05-15,0.0,191714.62,0,0,0.0,29043.25042897641
5,2007-05-16,0.0,155037.29,0,0,0.0,36677.33387263007
5,2007-05-17,0.0,117422.99,0,0,0.0,37614.29678739325
5,2007-05-18,0.0,66787.26,0,0,0.0,50635.72946192787
5,2007-05-19,0.0,37577.794,0,0,0.0,29209.46629857847
5,2007-05-20,0.0,0.0,0,0,0.0,37577.79357198645
1,2007-05-21,715274.94,645171.34,1,0,7152.7494,70103.59902766999
1,2007-05-22,0.0,530499.96,0,0,0.0,114671.37918526896
1,2007-05-23,0.0,418344.83,0,0,0.0,112155.12923671384
1,2007-05-24,0.0,322352.73,0,0,0.0,95992.09837732324
1,2007-05-25,0.0,211327.5,0,0,0.0,111025.23081422447
1,2007-05-26,0.0,93263.631,0,0,0.0,118063.87017622212
1,2007-05-27,0.0,0.0,0,0,0.0,93263.63069743475
2,2007-05-21,741891.82,674217.9,1,0,7418.9182,67673.9272584183
2,2007-05-22,0.0,565443.77,0,0,0.0,108774.1292160516
2,2007-05-23,0.0,448343.1,0,0,0.0,117100.66238370794
2,2007-05-24,0.0,325249.73,0,0,0.0,123093.3730707412
2,2007-05-25,0.0,195661.75,0,0,0.0,129587.98154592008
2,2007-05-26,0.0,89371.31,0,0,0.0,106290.4398947252
2,2007-05-27,0.0,0.0,0,0,0.0,89371.30984235276
3,2007-05-21,358912.32,322660.91,1,0,3589.1232,36251.41337852302
3,2007-05-22,0.0,259539.78,0,0,0.0,63121.13029951899
3,2007-05-23,0.0,194857.19,0,0,0.0,64682.58314033184
3,2007-05-24,0.0,146121.37,0,0,0.0,48735.8281961873
3,2007-05-25,0.0,91898.76,0,0,0.0,54222.60567885073
3,2007-05-26,0.0,40163.775,0,0,0.0,51734.98518671782
3,2007-05-27,0.0,0.0,0,0,0.0,40163.77459424823
