"ATM_ID,""ATM_NUMBER"",""DATE"",""ATM_WITHDRWLS"",""ATM_WITHDRWLS_SCALED"",""DAY_OF_WEEK"",""DAY_IN_MONTH"",""MONTH"",""YEAR"",""ATM_WITHDRWLS_1WEEKAGO"",""ATM_WITHDRWLS_2WEEKAGO"",""AVG_ATM_WITHDRW_PREVMONTH"",""FIRSTWORKDAY"",""LASTWORKDAY"",""IsSaturday"",""IsSunday"",""HOLIDAY"""
"Z0951001,""2"",""21/03/2007"",""149090"",""0.44"",""4"",""21"",""3"",""2007"",""37960"",""107445"",""74690.323"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""21/03/2007"",""75670"",""0.22"",""4"",""21"",""3"",""2007"",""3590"",""15390"",""29467.581"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""21/03/2007"",""231090"",""0.68"",""4"",""21"",""3"",""2007"",""14725"",""38650"",""99551.935"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""21/03/2007"",""86905"",""0.25"",""4"",""21"",""3"",""2007"",""13620"",""51140"",""38145.484"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""20/03/2007"",""61090"",""0.18"",""3"",""20"",""3"",""2007"",""11780"",""42690"",""52230.323"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""20/03/2007"",""104330"",""0.31"",""3"",""20"",""3"",""2007"",""43985"",""54535"",""74640.806"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""20/03/2007"",""44805"",""0.13"",""3"",""20"",""3"",""2007"",""5800"",""17440"",""30347.258"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""20/03/2007"",""194515"",""0.57"",""3"",""20"",""3"",""2007"",""21815"",""51730"",""100361.613"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""20/03/2007"",""58080"",""0.17"",""3"",""20"",""3"",""2007"",""18025"",""37045"",""38117.419"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""19/03/2007"",""80480"",""0.24"",""2"",""19"",""3"",""2007"",""22530"",""108520"",""54052.258"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""19/03/2007"",""120165"",""0.35"",""2"",""19"",""3"",""2007"",""56795"",""143760"",""74268.226"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""19/03/2007"",""51395"",""0.15"",""2"",""19"",""3"",""2007"",""6810"",""67300"",""29948.871"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""19/03/2007"",""203440"",""0.6"",""2"",""19"",""3"",""2007"",""17800"",""114910"",""98784.516"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""19/03/2007"",""60260"",""0.18"",""2"",""19"",""3"",""2007"",""21015"",""93795"",""37210"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""18/03/2007"",""37015"",""0.11"",""1"",""18"",""3"",""2007"",""7400"",""48930"",""56762.581"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""18/03/2007"",""39500"",""0.12"",""1"",""18"",""3"",""2007"",""20950"",""33510"",""76153.065"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""18/03/2007"",""17660"",""0.05"",""1"",""18"",""3"",""2007"",""1260"",""15320"",""31891.774"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""18/03/2007"",""91690"",""0.27"",""1"",""18"",""3"",""2007"",""10210"",""37720"",""100253.548"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""18/03/2007"",""23860"",""0.07"",""1"",""18"",""3"",""2007"",""5110"",""20710"",""37031.935"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""17/03/2007"",""57540"",""0.17"",""7"",""17"",""3"",""2007"",""24720"",""85670"",""56834.839"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""17/03/2007"",""44345"",""0.13"",""7"",""17"",""3"",""2007"",""40340"",""90605"",""73324.194"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""17/03/2007"",""34070"",""0.1"",""7"",""17"",""3"",""2007"",""6160"",""30680"",""30516.129"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""17/03/2007"",""169475"",""0.5"",""7"",""17"",""3"",""2007"",""13365"",""98345"",""96354.677"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""17/03/2007"",""30970"",""0.09"",""7"",""17"",""3"",""2007"",""5890"",""30505"",""35721.29"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""16/03/2007"",""38280"",""0.11"",""6"",""16"",""3"",""2007"",""22620"",""46250"",""56909.355"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""16/03/2007"",""74605"",""0.22"",""6"",""16"",""3"",""2007"",""60430"",""95105"",""72867.419"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""16/03/2007"",""26585"",""0.08"",""6"",""16"",""3"",""2007"",""470"",""22840"",""29865.645"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""16/03/2007"",""120940"",""0.35"",""6"",""16"",""3"",""2007"",""25735"",""75590"",""95163.871"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""16/03/2007"",""42135"",""0.12"",""6"",""16"",""3"",""2007"",""19645"",""48995"",""34922.258"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""15/03/2007"",""14190"",""0.04"",""5"",""15"",""3"",""2007"",""32450"",""42510"",""56532.581"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""15/03/2007"",""54950"",""0.16"",""5"",""15"",""3"",""2007"",""91370"",""93830"",""72486.613"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""15/03/2007"",""5240"",""0.02"",""5"",""15"",""3"",""2007"",""8470"",""20100"",""30181.613"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""15/03/2007"",""35525"",""0.1"",""5"",""15"",""3"",""2007"",""26350"",""78985"",""97225.323"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""15/03/2007"",""22795"",""0.07"",""5"",""15"",""3"",""2007"",""29875"",""76420"",""34333.548"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""14/03/2007"",""15620"",""0.05"",""4"",""14"",""3"",""2007"",""65280"",""38820"",""57642.903"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""14/03/2007"",""37960"",""0.11"",""4"",""14"",""3"",""2007"",""107445"",""46930"",""74557.742"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""14/03/2007"",""3590"",""0.01"",""4"",""14"",""3"",""2007"",""15390"",""15080"",""31002.258"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""14/03/2007"",""14725"",""0.04"",""4"",""14"",""3"",""2007"",""38650"",""49035"",""101373.065"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""14/03/2007"",""13620"",""0.04"",""4"",""14"",""3"",""2007"",""51140"",""16390"",""35521.774"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""13/03/2007"",""11780"",""0.03"",""3"",""13"",""3"",""2007"",""42690"",""70360"",""58677.742"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""13/03/2007"",""43985"",""0.13"",""3"",""13"",""3"",""2007"",""54535"",""104215"",""75711.774"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""13/03/2007"",""5800"",""0.02"",""3"",""13"",""3"",""2007"",""17440"",""11510"",""31784.194"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""13/03/2007"",""21815"",""0.06"",""3"",""13"",""3"",""2007"",""51730"",""97025"",""102561.935"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""13/03/2007"",""18025"",""0.05"",""3"",""13"",""3"",""2007"",""37045"",""17400"",""35495.161"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""12/03/2007"",""22530"",""0.07"",""2"",""12"",""3"",""2007"",""108520"",""192770"",""57106.452"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""12/03/2007"",""56795"",""0.17"",""2"",""12"",""3"",""2007"",""143760"",""164965"",""74673.387"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""12/03/2007"",""6810"",""0.02"",""2"",""12"",""3"",""2007"",""67300"",""71845"",""31057.903"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""12/03/2007"",""17800"",""0.05"",""2"",""12"",""3"",""2007"",""114910"",""271625"",""99681.29"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""12/03/2007"",""21015"",""0.06"",""2"",""12"",""3"",""2007"",""93795"",""136560"",""34805"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""11/03/2007"",""7400"",""0.02"",""1"",""11"",""3"",""2007"",""48930"",""76750"",""56984.516"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""11/03/2007"",""20950"",""0.06"",""1"",""11"",""3"",""2007"",""33510"",""19890"",""74504.677"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""11/03/2007"",""1260"",""0"",""1"",""11"",""3"",""2007"",""15320"",""30120"",""30840.161"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""11/03/2007"",""10210"",""0.03"",""1"",""11"",""3"",""2007"",""37720"",""60385"",""98827.419"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""11/03/2007"",""5110"",""0.01"",""1"",""11"",""3"",""2007"",""20710"",""4365"",""34629.355"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""10/03/2007"",""24720"",""0.07"",""7"",""10"",""3"",""2007"",""85670"",""87080"",""56768.387"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""10/03/2007"",""40340"",""0.12"",""7"",""10"",""3"",""2007"",""90605"",""108920"",""73595.323"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""10/03/2007"",""6160"",""0.02"",""7"",""10"",""3"",""2007"",""30680"",""28500"",""30637.742"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""10/03/2007"",""13365"",""0.04"",""7"",""10"",""3"",""2007"",""98345"",""188365"",""98568.387"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""10/03/2007"",""5890"",""0.02"",""7"",""10"",""3"",""2007"",""30505"",""28725"",""34338.387"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""09/03/2007"",""22620"",""0.07"",""6"",""9"",""3"",""2007"",""46250"",""24820"",""56689.355"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""09/03/2007"",""60430"",""0.18"",""6"",""9"",""3"",""2007"",""95105"",""141240"",""72984.516"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""09/03/2007"",""470"",""0"",""6"",""9"",""3"",""2007"",""22840"",""60450"",""30578.548"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""09/03/2007"",""25735"",""0.08"",""6"",""9"",""3"",""2007"",""75590"",""275805"",""98205.806"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""09/03/2007"",""19645"",""0.06"",""6"",""9"",""3"",""2007"",""48995"",""84120"",""34005"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""08/03/2007"",""32450"",""0.09"",""5"",""8"",""3"",""2007"",""42510"",""77820"",""56562.258"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""08/03/2007"",""91370"",""0.27"",""5"",""8"",""3"",""2007"",""93830"",""99035"",""72780.968"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""08/03/2007"",""8470"",""0.02"",""5"",""8"",""3"",""2007"",""20100"",""54350"",""30668.226"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""08/03/2007"",""26350"",""0.08"",""5"",""8"",""3"",""2007"",""78985"",""185425"",""97984.839"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""08/03/2007"",""29875"",""0.09"",""5"",""8"",""3"",""2007"",""76420"",""76540"",""33619.516"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""07/03/2007"",""65280"",""0.19"",""4"",""7"",""3"",""2007"",""38820"",""67330"",""56733.226"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""07/03/2007"",""107445"",""0.31"",""4"",""7"",""3"",""2007"",""46930"",""129795"",""73390.968"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""07/03/2007"",""15390"",""0.05"",""4"",""7"",""3"",""2007"",""15080"",""84615"",""30939.839"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""07/03/2007"",""38650"",""0.11"",""4"",""7"",""3"",""2007"",""49035"",""263620"",""98385.161"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""07/03/2007"",""51140"",""0.15"",""4"",""7"",""3"",""2007"",""16390"",""95600"",""33608.871"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""06/03/2007"",""42690"",""0.12"",""3"",""6"",""3"",""2007"",""70360"",""59050"",""57014.194"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""06/03/2007"",""54535"",""0.16"",""3"",""6"",""3"",""2007"",""104215"",""97640"",""73308.548"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""06/03/2007"",""17440"",""0.05"",""3"",""6"",""3"",""2007"",""11510"",""57775"",""31084.355"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""06/03/2007"",""51730"",""0.15"",""3"",""6"",""3"",""2007"",""97025"",""201595"",""98663.548"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""06/03/2007"",""37045"",""0.11"",""3"",""6"",""3"",""2007"",""17400"",""57830"",""33824.516"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""05/03/2007"",""108520"",""0.32"",""2"",""5"",""3"",""2007"",""192770"",""91290"",""57095.806"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""05/03/2007"",""143760"",""0.42"",""2"",""5"",""3"",""2007"",""164965"",""129135"",""73090.645"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""05/03/2007"",""67300"",""0.2"",""2"",""5"",""3"",""2007"",""71845"",""68515"",""30973.065"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""05/03/2007"",""114910"",""0.34"",""2"",""5"",""3"",""2007"",""271625"",""241405"",""98883.226"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""05/03/2007"",""93795"",""0.27"",""2"",""5"",""3"",""2007"",""136560"",""78255"",""34636.935"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""04/03/2007"",""48930"",""0.14"",""1"",""4"",""3"",""2007"",""76750"",""37780"",""57718.065"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""04/03/2007"",""33510"",""0.1"",""1"",""4"",""3"",""2007"",""19890"",""39405"",""73249.677"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""04/03/2007"",""15320"",""0.04"",""1"",""4"",""3"",""2007"",""30120"",""23190"",""31058.065"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""04/03/2007"",""37720"",""0.11"",""1"",""4"",""3"",""2007"",""60385"",""104730"",""99611.129"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""04/03/2007"",""20710"",""0.06"",""1"",""4"",""3"",""2007"",""4365"",""14850"",""34817.097"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""03/03/2007"",""85670"",""0.25"",""7"",""3"",""3"",""2007"",""87080"",""73850"",""57336.774"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""03/03/2007"",""90605"",""0.27"",""7"",""3"",""3"",""2007"",""108920"",""67965"",""71854.355"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""03/03/2007"",""30680"",""0.09"",""7"",""3"",""3"",""2007"",""28500"",""41210"",""30641.935"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""03/03/2007"",""98345"",""0.29"",""7"",""3"",""3"",""2007"",""188365"",""153115"",""98868.71"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""03/03/2007"",""30505"",""0.09"",""7"",""3"",""3"",""2007"",""28725"",""33790"",""34273.548"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""02/03/2007"",""46250"",""0.14"",""6"",""2"",""3"",""2007"",""24820"",""71280"",""57748.71"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""02/03/2007"",""95105"",""0.28"",""6"",""2"",""3"",""2007"",""141240"",""68990"",""71028.387"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""02/03/2007"",""22840"",""0.07"",""6"",""2"",""3"",""2007"",""60450"",""32095"",""30495.484"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""02/03/2007"",""75590"",""0.22"",""6"",""2"",""3"",""2007"",""275805"",""116915"",""98556.613"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""02/03/2007"",""48995"",""0.14"",""6"",""2"",""3"",""2007"",""84120"",""33750"",""34184.677"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""01/03/2007"",""42510"",""0.12"",""5"",""1"",""3"",""2007"",""77820"",""33140"",""57868.065"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""01/03/2007"",""93830"",""0.27"",""5"",""1"",""3"",""2007"",""99035"",""57240"",""71477.903"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""01/03/2007"",""20100"",""0.06"",""5"",""1"",""3"",""2007"",""54350"",""11950"",""31328.71"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""01/03/2007"",""78985"",""0.23"",""5"",""1"",""3"",""2007"",""185425"",""42990"",""98959.194"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""01/03/2007"",""76420"",""0.22"",""5"",""1"",""3"",""2007"",""76540"",""23355"",""34224.032"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""28/02/2007"",""38820"",""0.11"",""4"",""28"",""2"",""2007"",""67330"",""14430"",""58327.419"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""28/02/2007"",""46930"",""0.14"",""4"",""28"",""2"",""2007"",""129795"",""41520"",""74626.935"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""28/02/2007"",""15080"",""0.04"",""4"",""28"",""2"",""2007"",""84615"",""8155"",""32072.742"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""28/02/2007"",""49035"",""0.14"",""4"",""28"",""2"",""2007"",""263620"",""18220"",""99293.71"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""28/02/2007"",""16390"",""0.05"",""4"",""28"",""2"",""2007"",""95600"",""13020"",""37212.258"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""27/02/2007"",""70360"",""0.21"",""3"",""27"",""2"",""2007"",""59050"",""15940"",""54724.194"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""27/02/2007"",""104215"",""0.3"",""3"",""27"",""2"",""2007"",""97640"",""45055"",""72504.194"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""27/02/2007"",""11510"",""0.03"",""3"",""27"",""2"",""2007"",""57775"",""5485"",""31797.258"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""27/02/2007"",""97025"",""0.28"",""3"",""27"",""2"",""2007"",""201595"",""21125"",""97442.742"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""27/02/2007"",""17400"",""0.05"",""3"",""27"",""2"",""2007"",""57830"",""14135"",""36528.71"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""26/02/2007"",""192770"",""0.56"",""2"",""26"",""2"",""2007"",""91290"",""16360"",""53863.871"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""26/02/2007"",""164965"",""0.48"",""2"",""26"",""2"",""2007"",""129135"",""43630"",""71329.032"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""26/02/2007"",""71845"",""0.21"",""2"",""26"",""2"",""2007"",""68515"",""5615"",""31257.581"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""26/02/2007"",""271625"",""0.79"",""2"",""26"",""2"",""2007"",""241405"",""28625"",""95436.935"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""26/02/2007"",""136560"",""0.4"",""2"",""26"",""2"",""2007"",""78255"",""12900"",""35548.71"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""25/02/2007"",""76750"",""0.22"",""1"",""25"",""2"",""2007"",""37780"",""9910"",""53151.613"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""25/02/2007"",""19890"",""0.06"",""1"",""25"",""2"",""2007"",""39405"",""14410"",""69950.323"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""25/02/2007"",""30120"",""0.09"",""1"",""25"",""2"",""2007"",""23190"",""2270"",""30891.613"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""25/02/2007"",""60385"",""0.18"",""1"",""25"",""2"",""2007"",""104730"",""8140"",""93945.806"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""25/02/2007"",""4365"",""0.01"",""1"",""25"",""2"",""2007"",""14850"",""3060"",""35440.645"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""24/02/2007"",""87080"",""0.25"",""7"",""24"",""2"",""2007"",""73850"",""13770"",""52899.032"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""24/02/2007"",""108920"",""0.32"",""7"",""24"",""2"",""2007"",""67965"",""28985"",""69564.839"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""24/02/2007"",""28500"",""0.08"",""7"",""24"",""2"",""2007"",""41210"",""5455"",""30743.548"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""24/02/2007"",""188365"",""0.55"",""7"",""24"",""2"",""2007"",""153115"",""17410"",""93737.419"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""24/02/2007"",""28725"",""0.08"",""7"",""24"",""2"",""2007"",""33790"",""5365"",""35359.355"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""23/02/2007"",""24820"",""0.07"",""6"",""23"",""2"",""2007"",""71280"",""11870"",""54019.677"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""23/02/2007"",""141240"",""0.41"",""6"",""23"",""2"",""2007"",""68990"",""59005"",""70382.258"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""23/02/2007"",""60450"",""0.18"",""6"",""23"",""2"",""2007"",""32095"",""12630"",""31428.871"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""23/02/2007"",""275805"",""0.81"",""6"",""23"",""2"",""2007"",""116915"",""27500"",""96227.903"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""23/02/2007"",""84120"",""0.25"",""6"",""23"",""2"",""2007"",""33750"",""11295"",""35906.613"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""22/02/2007"",""77820"",""0.23"",""5"",""22"",""2"",""2007"",""33140"",""27630"",""54963.226"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""22/02/2007"",""99035"",""0.29"",""5"",""22"",""2"",""2007"",""57240"",""70180"",""70411.452"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""22/02/2007"",""54350"",""0.16"",""5"",""22"",""2"",""2007"",""11950"",""12670"",""31825.806"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""22/02/2007"",""185425"",""0.54"",""5"",""22"",""2"",""2007"",""42990"",""32975"",""97041.29"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""22/02/2007"",""76540"",""0.22"",""5"",""22"",""2"",""2007"",""23355"",""23155"",""36092.903"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""21/02/2007"",""67330"",""0.2"",""4"",""21"",""2"",""2007"",""14430"",""41970"",""56226.452"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""21/02/2007"",""129795"",""0.38"",""4"",""21"",""2"",""2007"",""41520"",""91845"",""71772.903"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""21/02/2007"",""84615"",""0.25"",""4"",""21"",""2"",""2007"",""8155"",""20245"",""32468.065"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""21/02/2007"",""263620"",""0.77"",""4"",""21"",""2"",""2007"",""18220"",""55995"",""98382.742"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""21/02/2007"",""95600"",""0.28"",""4"",""21"",""2"",""2007"",""13020"",""40790"",""36877.097"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""20/02/2007"",""59050"",""0.17"",""3"",""20"",""2"",""2007"",""15940"",""29960"",""57387.097"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""20/02/2007"",""97640"",""0.29"",""3"",""20"",""2"",""2007"",""45055"",""76755"",""72661.774"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""20/02/2007"",""57775"",""0.17"",""3"",""20"",""2"",""2007"",""5485"",""16935"",""33102.581"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""20/02/2007"",""201595"",""0.59"",""3"",""20"",""2"",""2007"",""21125"",""45675"",""99018.065"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""20/02/2007"",""57830"",""0.17"",""3"",""20"",""2"",""2007"",""14135"",""21080"",""37290.323"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""19/02/2007"",""91290"",""0.27"",""2"",""19"",""2"",""2007"",""16360"",""157110"",""56387.419"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""19/02/2007"",""129135"",""0.38"",""2"",""19"",""2"",""2007"",""43630"",""161815"",""72498.065"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""19/02/2007"",""68515"",""0.2"",""2"",""19"",""2"",""2007"",""5615"",""50575"",""32241.29"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""19/02/2007"",""241405"",""0.71"",""2"",""19"",""2"",""2007"",""28625"",""127845"",""99190.968"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""19/02/2007"",""78255"",""0.23"",""2"",""19"",""2"",""2007"",""12900"",""129305"",""36256.935"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""18/02/2007"",""37780"",""0.11"",""1"",""18"",""2"",""2007"",""9910"",""58120"",""55770.645"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""18/02/2007"",""39405"",""0.12"",""1"",""18"",""2"",""2007"",""14410"",""0"",""71997.419"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""18/02/2007"",""23190"",""0.07"",""1"",""18"",""2"",""2007"",""2270"",""14100"",""32137.258"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""18/02/2007"",""104730"",""0.31"",""1"",""18"",""2"",""2007"",""8140"",""45075"",""98650.645"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""18/02/2007"",""14850"",""0.04"",""1"",""18"",""2"",""2007"",""3060"",""25105"",""35758.71"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""17/02/2007"",""73850"",""0.22"",""7"",""17"",""2"",""2007"",""13770"",""137670"",""55306.452"",""0"",""1"",""0"",""1"",""0"""
