ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Out_of_Cash,Day_Cost
Z0646002,2007-05-11,135337.32238151217,0.0,19756558.774856914,0,0.0
Z1031001,2007-05-11,14669.797476563583,0.0,19922462.168261304,0,0.0
Z1524001,2007-05-11,56011.19619748751,0.0,19807660.391918503,0,0.0
Z0276001,2007-05-12,45952.51884754488,0.0,19692207.10830884,0,0.0
Z0386002,2007-05-12,56366.31186019389,0.0,19778812.0020909,0,0.0
Z0646002,2007-05-12,89143.33129853202,0.0,19667415.44355838,0,0.0
Z1031001,2007-05-12,22582.8925303899,0.0,19899879.275730915,0,0.0
Z1524001,2007-05-12,46938.61529565568,0.0,19760721.776622847,0,0.0
Z0276001,2007-05-13,35869.55834931813,0.0,19656337.54995952,0,0.0
Z0386002,2007-05-13,44406.43237231826,0.0,19734405.569718584,0,0.0
Z0646002,2007-05-13,58075.23758903693,0.0,19609340.205969345,0,0.0
Z1031001,2007-05-13,15886.767288246641,0.0,19883992.50844267,0,0.0
Z1524001,2007-05-13,43675.66675923938,0.0,19717046.10986361,0,0.0
Z0276001,2007-05-14,99642.11719264722,343662.45004047826,19900357.88280735,0,3436.624500404783
Z0386002,2007-05-14,94734.44015942617,265594.4302814156,19905265.559840575,0,2655.944302814156
Z0646002,2007-05-14,188304.48288509934,390659.7940306552,19811695.5171149,0,3906.5979403065517
Z1031001,2007-05-14,81485.69956960826,116007.4915573299,19918514.30043039,0,1160.074915573299
Z1524001,2007-05-14,143661.01574993503,282953.8901363909,19856338.984250065,0,2829.538901363909
Z0276001,2007-05-15,48558.607772459814,0.0,19851799.275034893,0,0.0
Z0386002,2007-05-15,83023.93604494176,0.0,19822241.623795632,0,0.0
Z0646002,2007-05-15,113893.87823180645,0.0,19697801.638883095,0,0.0
Z1031001,2007-05-15,76150.7578768541,0.0,19842363.542553537,0,0.0
Z1524001,2007-05-15,80402.18712241865,0.0,19775936.797127645,0,0.0
Z0276001,2007-05-16,62869.678249101795,0.0,19788929.59678579,0,0.0
Z0386002,2007-05-16,93049.81548266333,0.0,19729191.808312967,0,0.0
Z0646002,2007-05-16,133469.17640512015,0.0,19564332.462477975,0,0.0
Z1031001,2007-05-16,68285.14583674516,0.0,19774078.396716792,0,0.0
Z1524001,2007-05-16,91331.3694328729,0.0,19684605.42769477,0,0.0
Z0276001,2007-05-17,51944.66658551138,0.0,19736984.93020028,0,0.0
Z0386002,2007-05-17,91570.94037237772,0.0,19637620.86794059,0,0.0
Z0646002,2007-05-17,173354.69142127997,0.0,19390977.771056693,0,0.0
Z1031001,2007-05-17,69257.12174807413,0.0,19704821.274968717,0,0.0
Z1524001,2007-05-17,89991.12374484223,0.0,19594614.30394993,0,0.0
Z0276001,2007-05-18,72211.22667645066,0.0,19664773.70352383,0,0.0
Z0386002,2007-05-18,97016.6754619201,0.0,19540604.192478668,0,0.0
Z0646002,2007-05-18,170887.8485169922,0.0,19220089.9225397,0,0.0
Z1031001,2007-05-18,33670.43536645,0.0,19671150.839602266,0,0.0
Z1524001,2007-05-18,102816.4508643149,0.0,19491797.853085615,0,0.0
Z0276001,2007-05-19,55901.12543072143,0.0,19608872.578093108,0,0.0
Z0386002,2007-05-19,32336.411731927394,0.0,19508267.78074674,0,0.0
Z0646002,2007-05-19,80129.42838172037,0.0,19139960.49415798,0,0.0
Z1031001,2007-05-19,15091.041209576675,0.0,19656059.798392687,0,0.0
Z1524001,2007-05-19,46931.274348164625,0.0,19444866.57873745,0,0.0
Z0276001,2007-05-20,25285.43845084017,0.0,19583587.13964227,0,0.0
Z0386002,2007-05-20,27086.125418464228,0.0,19481181.655328274,0,0.0
Z0646002,2007-05-20,42017.50087453425,0.0,19097942.993283447,0,0.0
Z1031001,2007-05-20,6260.654311291351,0.0,19649799.144081395,0,0.0
Z1524001,2007-05-20,25887.685787931623,0.0,19418978.892949518,0,0.0
Z0276001,2007-05-21,40420.427730412615,416412.8603577316,19959579.57226959,0,4164.1286035773155
Z0386002,2007-05-21,47425.722044865455,518818.3446717262,19952574.277955133,0,5188.183446717262
Z0646002,2007-05-21,103692.74161224294,902057.0067165531,19896307.258387756,0,9020.570067165532
Z1031001,2007-05-21,11870.264426860931,350200.8559186049,19988129.73557314,0,3502.008559186049
Z1524001,2007-05-21,109609.97049359762,581021.1070504822,19890390.029506404,0,5810.211070504822
Z0276001,2007-05-22,33568.964135373724,0.0,19926010.608134214,0,0.0
Z0386002,2007-05-22,32760.259924181777,0.0,19919814.018030953,0,0.0
Z0646002,2007-05-22,49588.99332402886,0.0,19846718.265063725,0,0.0
Z1031001,2007-05-22,8791.535523685532,0.0,19979338.200049452,0,0.0
Z1524001,2007-05-22,28246.896771709817,0.0,19862143.132734694,0,0.0
Z0276001,2007-05-23,38842.62227288705,0.0,19887167.985861327,0,0.0
Z0386002,2007-05-23,43741.648514217166,0.0,19876072.369516734,0,0.0
Z0646002,2007-05-23,53316.0810394922,0.0,19793402.184024233,0,0.0
Z1031001,2007-05-23,7554.013973433788,0.0,19971784.18607602,0,0.0
Z1524001,2007-05-23,18261.445465311866,0.0,19843881.687269382,0,0.0
Z0276001,2007-05-24,44938.70956861288,0.0,19842229.276292715,0,0.0
Z0386002,2007-05-24,35162.617823084365,0.0,19840909.75169365,0,0.0
Z0646002,2007-05-24,78603.19247139402,0.0,19714798.99155284,0,0.0
Z1031001,2007-05-24,10465.440678315254,0.0,19961318.7453977,0,0.0
Z1524001,2007-05-24,66513.48537604908,0.0,19777368.201893333,0,0.0
Z0276001,2007-05-25,82511.60836746794,0.0,19759717.667925246,0,0.0
Z0386002,2007-05-25,39539.02787600287,0.0,19801370.723817647,0,0.0
Z0646002,2007-05-25,92248.1515585181,0.0,19622550.839994323,0,0.0
Z1031001,2007-05-25,9244.405034835017,0.0,19952074.340362865,0,0.0
Z1524001,2007-05-25,69012.19887133579,0.0,19708356.003021996,0,0.0
Z0276001,2007-05-26,63440.49494982745,0.0,19696277.172975417,0,0.0
Z0386002,2007-05-26,44567.28084708552,0.0,19756803.442970563,0,0.0
Z0646002,2007-05-26,90495.23336119477,0.0,19532055.606633127,0,0.0
Z1031001,2007-05-26,19835.635649733293,0.0,19932238.704713132,0,0.0
Z1524001,2007-05-26,105159.04962175415,0.0,19603196.953400243,0,0.0
Z0276001,2007-05-27,44865.73917816313,0.0,19651411.433797255,0,0.0
Z0386002,2007-05-27,37161.607577524584,0.0,19719641.835393038,0,0.0
Z0646002,2007-05-27,65456.08338207661,0.0,19466599.52325105,0,0.0
Z1031001,2007-05-27,11428.823865333356,0.0,19920809.8808478,0,0.0
Z1524001,2007-05-27,61386.47953324393,0.0,19541810.473867,0,0.0
Z0276001,2007-05-28,83818.69649248941,348588.56620274484,19916181.30350751,0,3485.8856620274487
Z0386002,2007-05-28,61272.52458523358,280358.16460696235,19938727.475414768,0,2803.5816460696237
Z0646002,2007-05-28,184253.13951322812,533400.4767489508,19815746.860486772,0,5334.004767489508
Z1031001,2007-05-28,38264.403075825576,79190.11915219948,19961735.596924175,0,791.9011915219947
Z1524001,2007-05-28,176102.95809872978,458189.52613300085,19823897.04190127,0,4581.895261330009
Z0276001,2007-05-29,53439.13878744439,0.0,19862742.164720066,0,0.0
Z0386002,2007-05-29,53048.48926581981,0.0,19885678.98614895,0,0.0
Z0646002,2007-05-29,99268.72875030013,0.0,19716478.131736472,0,0.0
Z1031001,2007-05-29,40072.95322760294,0.0,19921662.643696573,0,0.0
Z1524001,2007-05-29,102044.73672911328,0.0,19721852.30517216,0,0.0
Z0276001,2007-05-30,50415.075908332445,0.0,19812327.088811733,0,0.0
Z0386002,2007-05-30,41170.50278985949,0.0,19844508.48335909,0,0.0
Z0646002,2007-05-30,52547.796321078604,0.0,19663930.335415393,0,0.0
Z1031001,2007-05-30,16478.091623314078,0.0,19905184.55207326,0,0.0
Z1524001,2007-05-30,63787.48816275729,0.0,19658064.817009404,0,0.0
Z0276001,2007-05-31,79136.81456156711,0.0,19733190.274250165,0,0.0
Z0386002,2007-05-31,38337.626053598695,0.0,19806170.857305493,0,0.0
Z0646002,2007-05-31,42397.759236934966,0.0,19621532.576178458,0,0.0
Z1031001,2007-05-31,13452.967970502268,0.0,19891731.584102757,0,0.0
Z1524001,2007-05-31,51702.8560222,0.0,19606361.960987203,0,0.0
Z0276001,2007-06-01,43512.29922178254,0.0,19689677.97502838,0,0.0
Z0386002,2007-06-01,31882.24389825491,0.0,19774288.61340724,0,0.0
Z0646002,2007-06-01,29415.498872823773,0.0,19592117.077305634,0,0.0
Z1031001,2007-06-01,4742.270714592253,0.0,19886989.313388165,0,0.0
Z1524001,2007-06-01,43153.98822144853,0.0,19563207.972765755,0,0.0
Z0276001,2007-06-02,36764.86470178179,0.0,19652913.1103266,0,0.0
Z0386002,2007-06-02,18616.216055401135,0.0,19755672.39735184,0,0.0
Z0646002,2007-06-02,36862.46760686429,0.0,19555254.60969877,0,0.0
Z1031001,2007-06-02,7948.830536538342,0.0,19879040.48285163,0,0.0
Z1524001,2007-06-02,23494.143181520747,0.0,19539713.829584233,0,0.0
Z0276001,2007-06-03,19810.189386212136,0.0,19633102.920940388,0,0.0
Z0386002,2007-06-03,12281.768642908166,0.0,19743390.62870893,0,0.0
Z0646002,2007-06-03,14407.12553052735,0.0,19540847.484168243,0,0.0
Z1031001,2007-06-03,4431.450188262156,0.0,19874609.032663368,0,0.0
Z1524001,2007-06-03,22486.944773574804,0.0,19517226.88481066,0,0.0
Z0276001,2007-06-04,33868.09566041772,366897.079059612,19966131.90433958,0,3668.97079059612
Z0386002,2007-06-04,26515.97195706818,256609.37129107118,19973484.02804293,0,2566.093712910712
Z0646002,2007-06-04,25208.14471326019,459152.51583175734,19974791.85528674,0,4591.525158317573
Z1031001,2007-06-04,6376.264281930088,125390.96733663231,19993623.73571807,0,1253.9096733663232
Z1524001,2007-06-04,26064.818381477384,482773.11518933997,19973935.181618523,0,4827.731151893399
Z0276001,2007-06-05,25138.616989593207,0.0,19940993.287349988,0,0.0
Z0386002,2007-06-05,15098.26289257478,0.0,19958385.765150357,0,0.0
Z0646002,2007-06-05,22836.19906266016,0.0,19951955.65622408,0,0.0
Z1031001,2007-06-05,5837.869448733755,0.0,19987785.86626934,0,0.0
Z1524001,2007-06-05,14370.085784265142,0.0,19959565.09583426,0,0.0
Z0276001,2007-06-06,20474.291187765804,0.0,19920518.99616222,0,0.0
Z0386002,2007-06-06,11620.236725573697,0.0,19946765.528424785,0,0.0
Z0646002,2007-06-06,35664.059011395475,0.0,19916291.597212683,0,0.0
Z1031001,2007-06-06,5812.919378626381,0.0,19981972.94689071,0,0.0
Z1524001,2007-06-06,18023.94265723511,0.0,19941541.153177023,0,0.0
Z0276001,2007-06-07,41138.90692207009,0.0,19879380.089240152,0,0.0
Z0386002,2007-06-07,20175.527355639617,0.0,19926590.001069143,0,0.0
Z0646002,2007-06-07,18924.837461877632,0.0,19897366.759750806,0,0.0
Z1031001,2007-06-07,5827.864792416255,0.0,19976145.082098294,0,0.0
Z1524001,2007-06-07,25803.593344032135,0.0,19915737.55983299,0,0.0
Z0276001,2007-06-08,61084.75427106087,0.0,19818295.334969092,0,0.0
Z0386002,2007-06-08,27679.76200181823,0.0,19898910.239067324,0,0.0
Z0646002,2007-06-08,39200.09148697016,0.0,19858166.668263834,0,0.0
Z1031001,2007-06-08,5588.656256877435,0.0,19970556.425841417,0,0.0
Z1524001,2007-06-08,49517.50487314238,0.0,19866220.05495985,0,0.0
Z0276001,2007-06-09,42018.2698799076,0.0,19776277.065089185,0,0.0
Z0386002,2007-06-09,26224.366154312833,0.0,19872685.87291301,0,0.0
Z0646002,2007-06-09,60569.63677904716,0.0,19797597.031484786,0,0.0
Z1031001,2007-06-09,14081.983629344531,0.0,19956474.44221207,0,0.0
Z1524001,2007-06-09,56560.80526118375,0.0,19809659.249698665,0,0.0
Z0276001,2007-06-10,28485.25491641892,0.0,19747791.810172766,0,0.0
Z0386002,2007-06-10,23003.904412502114,0.0,19849681.96850051,0,0.0
Z0646002,2007-06-10,66068.6134980031,0.0,19731528.417986784,0,0.0
Z1031001,2007-06-10,12268.85921611495,0.0,19944205.582995955,0,0.0
Z1524001,2007-06-10,48858.001457265396,0.0,19760801.2482414,0,0.0
Z0276001,2007-06-11,66892.91364994581,252208.18982723355,19933107.086350054,0,2522.0818982723354
Z0386002,2007-06-11,75462.4947598522,150318.03149949014,19924537.505240146,0,1503.1803149949014
Z0646002,2007-06-11,134408.67638475375,268471.58201321587,19865591.323615246,0,2684.7158201321586
Z1031001,2007-06-11,61802.05211938606,55794.4170040451,19938197.947880615,0,557.944170040451
Z1524001,2007-06-11,76099.31730882011,239198.75175860152,19923900.68269118,0,2391.987517586015
Z0276001,2007-06-12,54215.13553337846,0.0,19878891.950816676,0,0.0
Z0386002,2007-06-12,62220.989877209475,0.0,19862316.515362937,0,0.0
Z0646002,2007-06-12,96644.36390266189,0.0,19768946.959712584,0,0.0
Z1031001,2007-06-12,24570.487412438455,0.0,19913627.460468177,0,0.0
Z1524001,2007-06-12,70543.2225858448,0.0,19853357.460105333,0,0.0
Z0276001,2007-06-13,62709.51782054798,0.0,19816182.432996128,0,0.0
Z0386002,2007-06-13,90000.30154210867,0.0,19772316.21382083,0,0.0
Z0646002,2007-06-13,132562.7085881115,0.0,19636384.25112447,0,0.0
Z1031001,2007-06-13,2726.9284529260153,0.0,19910900.53201525,0,0.0
Z1524001,2007-06-13,81295.30662152855,0.0,19772062.153483804,0,0.0
Z0276001,2007-06-14,84629.6205523453,0.0,19731552.81244378,0,0.0
Z0386002,2007-06-14,91968.67423960356,0.0,19680347.539581228,0,0.0
Z0646002,2007-06-14,156357.37034806958,0.0,19480026.8807764,0,0.0
Z1031001,2007-06-14,18456.974249179617,0.0,19892443.55776607,0,0.0
Z1524001,2007-06-14,86912.01661193912,0.0,19685150.136871867,0,0.0
Z0276001,2007-06-15,110201.09827749003,0.0,19621351.71416629,0,0.0
Z0386002,2007-06-15,110243.29518166417,0.0,19570104.244399562,0,0.0
Z0646002,2007-06-15,160490.62281305197,0.0,19319536.25796335,0,0.0
Z1031001,2007-06-15,24465.094712319133,0.0,19867978.463053748,0,0.0
Z1524001,2007-06-15,117193.70065023888,0.0,19567956.43622163,0,0.0
Z0276001,2007-06-16,60367.68931479694,0.0,19560984.024851494,0,0.0
Z0386002,2007-06-16,71431.78090264987,0.0,19498672.463496912,0,0.0
Z0646002,2007-06-16,100638.56613345112,0.0,19218897.691829897,0,0.0
Z1031001,2007-06-16,20999.809234427445,0.0,19846978.65381932,0,0.0
Z1524001,2007-06-16,67509.0681032732,0.0,19500447.368118357,0,0.0
Z0276001,2007-06-17,30728.700042544635,0.0,19530255.324808948,0,0.0
Z0386002,2007-06-17,45794.223864433734,0.0,19452878.23963248,0,0.0
Z0646002,2007-06-17,83621.44075357213,0.0,19135276.251076326,0,0.0
Z1031001,2007-06-17,14518.401638505922,0.0,19832460.252180815,0,0.0
Z1524001,2007-06-17,43218.62019516995,0.0,19457228.747923188,0,0.0
Z0276001,2007-06-18,80317.20381913988,469744.67519105226,19919682.79618086,0,4697.446751910523
Z0386002,2007-06-18,109694.9726761691,547121.7603675202,19890305.02732383,0,5471.217603675202
Z0646002,2007-06-18,222558.16392111525,864723.7489236742,19777441.836078886,0,8647.237489236742
Z1031001,2007-06-18,65149.47737444674,167539.74781918526,19934850.522625554,0,1675.3974781918525
Z1524001,2007-06-18,157629.29273628333,542771.2520768121,19842370.707263716,0,5427.712520768121
Z0276001,2007-06-19,39611.47132399833,0.0,19880071.324856862,0,0.0
Z0386002,2007-06-19,94996.72450207577,0.0,19795308.302821755,0,0.0
Z0646002,2007-06-19,132471.16921551424,0.0,19644970.66686337,0,0.0
Z1031001,2007-06-19,17532.35675746345,0.0,19917318.165868092,0,0.0
Z1524001,2007-06-19,55148.728144143104,0.0,19787221.979119573,0,0.0
Z0276001,2007-06-20,32320.94276338331,0.0,19847750.382093478,0,0.0
Z0386002,2007-06-20,29108.16751218929,0.0,19766200.135309566,0,0.0
Z0646002,2007-06-20,86786.77972054496,0.0,19558183.887142826,0,0.0
Z1031001,2007-06-20,6462.956471521213,0.0,19910855.20939657,0,0.0
Z1524001,2007-06-20,26471.712307311664,0.0,19760750.26681226,0,0.0
Z0276001,2007-06-21,42126.77153593996,0.0,19805623.610557538,0,0.0
Z0386002,2007-06-21,33819.52792761634,0.0,19732380.60738195,0,0.0
Z0646002,2007-06-21,76815.18920676598,0.0,19481368.697936058,0,0.0
Z1031001,2007-06-21,13008.144679113633,0.0,19897847.064717457,0,0.0
Z1524001,2007-06-21,24297.212797548305,0.0,19736453.054014713,0,0.0
Z0276001,2007-06-22,36493.82375337043,0.0,19769129.786804166,0,0.0
Z0386002,2007-06-22,33015.32624516285,0.0,19699365.28113679,0,0.0
Z0646002,2007-06-22,62137.41440562285,0.0,19419231.283530436,0,0.0
Z1031001,2007-06-22,3696.733651655809,0.0,19894150.3310658,0,0.0
Z1524001,2007-06-22,26786.08244004282,0.0,19709666.97157467,0,0.0
Z0276001,2007-06-23,35416.780650462075,0.0,19733713.006153703,0,0.0
Z0386002,2007-06-23,28283.33917492127,0.0,19671081.941961866,0,0.0
Z0646002,2007-06-23,34252.412999777116,0.0,19384978.87053066,0,0.0
Z1031001,2007-06-23,11346.189638794936,0.0,19882804.141427007,0,0.0
Z1524001,2007-06-23,67417.00864630543,0.0,19642249.962928366,0,0.0
Z0276001,2007-06-24,28882.780228619897,0.0,19704830.225925084,0,0.0
Z0386002,2007-06-24,29116.724451941227,0.0,19641965.217509925,0,0.0
Z0646002,2007-06-24,24542.56841520469,0.0,19360436.302115455,0,0.0
Z1031001,2007-06-24,9246.197677037939,0.0,19873557.943749968,0,0.0
Z1524001,2007-06-24,43154.52259897056,0.0,19599095.440329395,0,0.0
Z0276001,2007-06-25,64024.65560329631,295169.7740749158,19935975.344396703,0,2951.697740749158
Z0386002,2007-06-25,36682.66078414066,358034.78249007463,19963317.33921586,0,3580.347824900746
Z0646002,2007-06-25,120573.9300881887,639563.6978845447,19879426.06991181,0,6395.636978845448
Z1031001,2007-06-25,9565.707611393347,126442.05625003204,19990434.292388607,0,1264.4205625003203
Z1524001,2007-06-25,62537.13971477561,400904.55967060477,19937462.860285223,0,4009.045596706048
Z0276001,2007-06-26,58273.74747539522,0.0,19877701.596921306,0,0.0
Z0386002,2007-06-26,36224.99875351763,0.0,19927092.340462342,0,0.0
Z0646002,2007-06-26,78422.53669790557,0.0,19801003.533213906,0,0.0
Z1031001,2007-06-26,13357.807507258234,0.0,19977076.48488135,0,0.0
Z1524001,2007-06-26,61816.430647639034,0.0,19875646.429637585,0,0.0
Z0276001,2007-06-27,64093.87636988815,0.0,19813607.720551416,0,0.0
Z0386002,2007-06-27,53456.21692268554,0.0,19873636.123539656,0,0.0
Z0646002,2007-06-27,81430.05446749328,0.0,19719573.478746414,0,0.0
Z1031001,2007-06-27,7178.856552620816,0.0,19969897.62832873,0,0.0
Z1524001,2007-06-27,52079.18626630489,0.0,19823567.24337128,0,0.0
Z0276001,2007-06-28,79141.28997104873,0.0,19734466.430580366,0,0.0
Z0386002,2007-06-28,52615.97511569448,0.0,19821020.148423962,0,0.0
Z0646002,2007-06-28,132224.36530421893,0.0,19587349.113442194,0,0.0
Z1031001,2007-06-28,18362.89119422352,0.0,19951534.737134505,0,0.0
Z1524001,2007-06-28,92271.4550058186,0.0,19731295.788365465,0,0.0
Z0276001,2007-06-29,98323.14890014543,0.0,19636143.281680223,0,0.0
Z0386002,2007-06-29,48626.14635393301,0.0,19772394.00207003,0,0.0
Z0646002,2007-06-29,145989.50848972995,0.0,19441359.604952462,0,0.0
Z1031001,2007-06-29,16122.467548721026,0.0,19935412.269585785,0,0.0
Z1524001,2007-06-29,98027.0657611174,0.0,19633268.722604346,0,0.0
Z0276001,2007-06-30,56928.11553043636,0.0,19579215.166149788,0,0.0
Z0386002,2007-06-30,28187.67578962858,0.0,19744206.3262804,0,0.0
Z0646002,2007-06-30,54480.59040509471,0.0,19386879.014547367,0,0.0
Z1031001,2007-06-30,12134.904342543903,0.0,19923277.36524324,0,0.0
Z1524001,2007-06-30,38633.22185804707,0.0,19594635.5007463,0,0.0
Z0276001,2007-07-01,27728.579015828873,0.0,19551486.58713396,0,0.0
Z0386002,2007-07-01,12314.83169389907,0.0,19731891.4945865,0,0.0
Z0646002,2007-07-01,17831.178311348373,0.0,19369047.83623602,0,0.0
Z1031001,2007-07-01,7913.015555748422,0.0,19915364.349687494,0,0.0
Z1524001,2007-07-01,33378.858877116865,0.0,19561256.64186918,0,0.0
Z0276001,2007-07-02,40575.41155857097,448513.41286604106,19959424.588441428,0,4485.134128660411
Z0386002,2007-07-02,46917.34410227157,268108.50541349873,19953082.65589773,0,2681.0850541349873
Z0646002,2007-07-02,103686.90614585526,630952.1637639813,19896313.093854144,0,6309.521637639813
Z1031001,2007-07-02,12856.21317464862,84635.65031250566,19987143.78682535,0,846.3565031250566
Z1524001,2007-07-02,33307.21612693206,438743.3581308201,19966692.783873066,0,4387.433581308201
Z0276001,2007-07-03,32037.22750034784,0.0,19927387.36094108,0,0.0
Z0386002,2007-07-03,23402.058847434335,0.0,19929680.597050294,0,0.0
Z0646002,2007-07-03,53364.0502921285,0.0,19842949.043562017,0,0.0
Z1031001,2007-07-03,8545.188615395738,0.0,19978598.598209955,0,0.0
Z1524001,2007-07-03,24192.14149170373,0.0,19942500.642381363,0,0.0
Z0276001,2007-07-04,24501.21178395699,0.0,19902886.14915712,0,0.0
Z0386002,2007-07-04,16436.981566028757,0.0,19913243.615484264,0,0.0
Z0646002,2007-07-04,29903.810910510132,0.0,19813045.232651506,0,0.0
Z1031001,2007-07-04,6516.280540561158,0.0,19972082.317669395,0,0.0
Z1524001,2007-07-04,14646.418670663938,0.0,19927854.223710697,0,0.0
Z0276001,2007-07-05,35011.39721186035,0.0,19867874.75194526,0,0.0
Z0386002,2007-07-05,17497.843668123518,0.0,19895745.771816142,0,0.0
Z0646002,2007-07-05,23979.502812259685,0.0,19789065.729839247,0,0.0
Z1031001,2007-07-05,9894.412168221172,0.0,19962187.905501176,0,0.0
Z1524001,2007-07-05,16721.72603036828,0.0,19911132.49768033,0,0.0
Z0276001,2007-07-06,31338.627841475685,0.0,19836536.124103785,0,0.0
Z0386002,2007-07-06,23793.10943178775,0.0,19871952.662384354,0,0.0
Z0646002,2007-07-06,22585.204977508987,0.0,19766480.524861738,0,0.0
Z1031001,2007-07-06,5833.00465392845,0.0,19956354.90084725,0,0.0
Z1524001,2007-07-06,21304.549426706104,0.0,19889827.948253624,0,0.0
Z0276001,2007-07-07,39192.113987793506,0.0,19797344.010115992,0,0.0
Z0386002,2007-07-07,23565.159795262407,0.0,19848387.50258909,0,0.0
Z0646002,2007-07-07,17755.05228515993,0.0,19748725.472576577,0,0.0
Z1031001,2007-07-07,5716.0344102527715,0.0,19950638.866436996,0,0.0
Z1524001,2007-07-07,25002.210853787892,0.0,19864825.737399835,0,0.0
Z0276001,2007-07-08,32524.243634688577,0.0,19764819.766481303,0,0.0
Z0386002,2007-07-08,17415.963447525628,0.0,19830971.539141566,0,0.0
Z0646002,2007-07-08,19464.005330282656,0.0,19729261.467246294,0,0.0
Z1031001,2007-07-08,7821.22928652198,0.0,19942817.637150474,0,0.0
Z1524001,2007-07-08,27359.55914521176,0.0,19837466.178254623,0,0.0
Z0276001,2007-07-09,72206.27967530992,235180.23351869732,19927793.72032469,0,2351.8023351869733
Z0386002,2007-07-09,68901.24659814908,169028.46085843444,19931098.75340185,0,1690.2846085843444
Z0646002,2007-07-09,77234.38560761299,270738.532753706,19922765.61439239,0,2707.3853275370598
Z1031001,2007-07-09,35291.907552659504,57182.36284952611,19964708.09244734,0,571.8236284952611
Z1524001,2007-07-09,58990.46335400193,162533.82174537703,19941009.536645997,0,1625.3382174537703
Z0276001,2007-07-10,68121.36040324581,0.0,19859672.359921444,0,0.0
Z0386002,2007-07-10,90802.33388289034,0.0,19840296.41951896,0,0.0
Z0646002,2007-07-10,115077.91843426913,0.0,19807687.69595812,0,0.0
Z1031001,2007-07-10,35920.99538979443,0.0,19928787.097057547,0,0.0
Z1524001,2007-07-10,60412.718526721,0.0,19880596.818119276,0,0.0
Z0276001,2007-07-11,62355.78485613738,0.0,19797316.575065307,0,0.0
Z0386002,2007-07-11,84465.71281521805,0.0,19755830.70670374,0,0.0
Z0646002,2007-07-11,141983.18453546416,0.0,19665704.511422656,0,0.0
Z1031001,2007-07-11,36573.694050255486,0.0,19892213.40300729,0,0.0
Z1524001,2007-07-11,66401.22663380162,0.0,19814195.591485474,0,0.0
Z0276001,2007-07-12,81997.72860872067,0.0,19715318.846456587,0,0.0
Z0386002,2007-07-12,117095.65057226764,0.0,19638735.056131475,0,0.0
Z0646002,2007-07-12,148027.915070683,0.0,19517676.596351974,0,0.0
Z1031001,2007-07-12,40260.18384648515,0.0,19851953.219160806,0,0.0
Z1524001,2007-07-12,105499.43205005028,0.0,19708696.159435425,0,0.0
Z0276001,2007-07-13,75533.79542713176,0.0,19639785.051029455,0,0.0
Z0386002,2007-07-13,148928.92603270532,0.0,19489806.130098768,0,0.0
Z0646002,2007-07-13,147986.94985841628,0.0,19369689.646493558,0,0.0
Z1031001,2007-07-13,73843.03544613215,0.0,19778110.183714673,0,0.0
Z1524001,2007-07-13,111326.14090301936,0.0,19597370.018532407,0,0.0
Z0276001,2007-07-14,46343.86486059591,0.0,19593441.18616886,0,0.0
Z0386002,2007-07-14,67682.8094392717,0.0,19422123.320659496,0,0.0
Z0646002,2007-07-14,55725.94516030392,0.0,19313963.701333255,0,0.0
Z1031001,2007-07-14,40778.63651637638,0.0,19737331.547198296,0,0.0
Z1524001,2007-07-14,58335.68431795934,0.0,19539034.33421445,0,0.0
Z0276001,2007-07-15,27516.999460539042,0.0,19565924.18670832,0,0.0
Z0386002,2007-07-15,28941.33198254441,0.0,19393181.98867695,0,0.0
Z0646002,2007-07-15,17127.29953652059,0.0,19296836.401796736,0,0.0
Z1031001,2007-07-15,19470.906759245823,0.0,19717860.64043905,0,0.0
Z1524001,2007-07-15,38751.537528995694,0.0,19500282.796685454,0,0.0
Z0276001,2007-07-16,83318.99398763258,434075.81329168007,19916681.00601237,0,4340.758132916801
Z0386002,2007-07-16,110427.87516338073,606818.0113230497,19889572.12483662,0,6068.180113230496
Z0646002,2007-07-16,180682.47721740056,703163.5982032642,19819317.522782598,0,7031.635982032642
Z1031001,2007-07-16,74317.57138879184,282139.3595609516,19925682.428611208,0,2821.393595609516
Z1524001,2007-07-16,107101.97779348397,499717.2033145465,19892898.022206515,0,4997.172033145465
Z0276001,2007-07-17,75337.36483461967,0.0,19841343.64117775,0,0.0
Z0386002,2007-07-17,105255.90635743426,0.0,19784316.218479186,0,0.0
Z0646002,2007-07-17,164775.1234353684,0.0,19654542.39934723,0,0.0
Z1031001,2007-07-17,63026.140689665066,0.0,19862656.287921544,0,0.0
Z1524001,2007-07-17,51483.284892337775,0.0,19841414.737314176,0,0.0
Z0276001,2007-07-18,62927.63853087856,0.0,19778416.00264687,0,0.0
Z0386002,2007-07-18,50207.54586077373,0.0,19734108.67261841,0,0.0
Z0646002,2007-07-18,150826.34304762422,0.0,19503716.05629961,0,0.0
Z1031001,2007-07-18,25677.166039513253,0.0,19836979.121882033,0,0.0
Z1524001,2007-07-18,40262.022253794596,0.0,19801152.715060383,0,0.0
Z0276001,2007-07-19,58765.05275290399,0.0,19719650.949893966,0,0.0
Z0386002,2007-07-19,47415.79614362215,0.0,19686692.87647479,0,0.0
Z0646002,2007-07-19,79587.09973017425,0.0,19424128.956569433,0,0.0
Z1031001,2007-07-19,21179.559181971246,0.0,19815799.562700063,0,0.0
