Model,ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost
XGBoost,Z1031001,2006-09-19,34263.918661004696,0.0,48587.478,0,0,0.0
XGBoost,Z1031001,2006-09-20,14289.12180657332,0.0,34298.357,0,0,0.0
XGBoost,Z1031001,2006-09-21,13787.538388916248,0.0,20510.818,0,0,0.0
XGBoost,Z1031001,2006-09-22,8999.621881934856,0.0,11511.196,0,0,0.0
XGBoost,Z1031001,2006-09-23,5713.772501906742,0.0,5797.4239,0,0,0.0
XGBoost,Z1031001,2006-09-24,5797.423875141967,0.0,0.0,0,0,0.0
XGBoost,Z1524001,2006-09-18,88201.90500221487,250941.68,162739.78,1,0,2509.4168
XGBoost,Z1524001,2006-09-19,35865.76280465615,0.0,126874.02,0,0,0.0
XGBoost,Z1524001,2006-09-20,26496.609305605918,0.0,100377.41,0,0,0.0
XGBoost,Z1524001,2006-09-21,20227.0031275912,0.0,80150.404,0,0,0.0
XGBoost,Z1524001,2006-09-22,26755.50700314913,0.0,53394.897,0,0,0.0
XGBoost,Z1524001,2006-09-23,26224.289953962867,0.0,27170.607,0,0,0.0
XGBoost,Z1524001,2006-09-24,27170.607320937655,0.0,0.0,0,0,0.0
XGBoost,Z0276001,2006-09-25,42689.929347407764,248295.55,205605.62,1,0,2482.9555
XGBoost,Z0276001,2006-09-26,36310.09583610344,0.0,169295.52,0,0,0.0
XGBoost,Z0276001,2006-09-27,45396.8752019796,0.0,123898.65,0,0,0.0
XGBoost,Z0276001,2006-09-28,39428.36065946121,0.0,84470.285,0,0,0.0
XGBoost,Z0276001,2006-09-29,36634.95340040675,0.0,47835.332,0,0,0.0
XGBoost,Z0276001,2006-09-30,31438.743776071646,0.0,16396.588,0,0,0.0
XGBoost,Z0276001,2006-10-01,16396.588170232822,0.0,0.0,0,0,0.0
XGBoost,Z0386002,2006-09-25,26743.329995063108,148809.04,122065.71,1,0,1488.0904
XGBoost,Z0386002,2006-09-26,27097.7457697418,0.0,94967.968,0,0,0.0
XGBoost,Z0386002,2006-09-27,14891.099157371302,0.0,80076.868,0,0,0.0
XGBoost,Z0386002,2006-09-28,22723.541991906433,0.0,57353.326,0,0,0.0
XGBoost,Z0386002,2006-09-29,25940.03750309974,0.0,31413.289,0,0,0.0
XGBoost,Z0386002,2006-09-30,21827.526386410063,0.0,9585.7625,0,0,0.0
XGBoost,Z0386002,2006-10-01,9585.762485058463,0.0,0.0,0,0,0.0
XGBoost,Z0646002,2006-09-25,110953.59989152722,504787.04,393833.44,1,0,5047.8704
XGBoost,Z0646002,2006-09-26,80119.01251706958,0.0,313714.43,0,0,0.0
XGBoost,Z0646002,2006-09-27,143354.38424743558,0.0,170360.05,0,0,0.0
XGBoost,Z0646002,2006-09-28,52399.231100442725,0.0,117960.82,0,0,0.0
XGBoost,Z0646002,2006-09-29,69598.81510144426,0.0,48362.002,0,0,0.0
XGBoost,Z0646002,2006-09-30,30346.2688202475,0.0,18015.733,0,0,0.0
XGBoost,Z0646002,2006-10-01,18015.733059848644,0.0,0.0,0,0,0.0
XGBoost,Z1031001,2006-09-25,15209.179906142246,83295.908,68086.728,1,0,832.95908
XGBoost,Z1031001,2006-09-26,16185.67809456512,0.0,51901.05,0,0,0.0
XGBoost,Z1031001,2006-09-27,12887.190857510235,0.0,39013.859,0,0,0.0
XGBoost,Z1031001,2006-09-28,14587.357344552274,0.0,24426.501,0,0,0.0
XGBoost,Z1031001,2006-09-29,10296.797228220948,0.0,14129.704,0,0,0.0
XGBoost,Z1031001,2006-09-30,9447.384949982801,0.0,4682.3192,0,0,0.0
XGBoost,Z1031001,2006-10-01,4682.319231486034,0.0,0.0,0,0,0.0
XGBoost,Z1524001,2006-09-25,35293.31085614817,451062.13,415768.82,1,0,4510.6213
XGBoost,Z1524001,2006-09-26,96324.21710102865,0.0,319444.61,0,0,0.0
XGBoost,Z1524001,2006-09-27,183195.18126841699,0.0,136249.42,0,0,0.0
XGBoost,Z1524001,2006-09-28,67273.03723712383,0.0,68976.387,0,0,0.0
XGBoost,Z1524001,2006-09-29,43834.839667141634,0.0,25141.547,0,0,0.0
XGBoost,Z1524001,2006-09-30,11797.366459922474,0.0,13344.181,0,0,0.0
XGBoost,Z1524001,2006-10-01,13344.180912609376,0.0,0.0,0,0,0.0
XGBoost,Z0276001,2006-10-02,53315.781691586584,177755.41,124439.63,1,0,1777.5541
XGBoost,Z0276001,2006-10-03,28870.4509659906,0.0,95569.178,0,0,0.0
XGBoost,Z0276001,2006-10-04,22660.956947405128,0.0,72908.221,0,0,0.0
XGBoost,Z0276001,2006-10-05,19697.190716074063,0.0,53211.031,0,0,0.0
XGBoost,Z0276001,2006-10-06,22814.037088381923,0.0,30396.994,0,0,0.0
XGBoost,Z0276001,2006-10-07,17738.8369138146,0.0,12658.157,0,0,0.0
XGBoost,Z0276001,2006-10-08,12658.15677128027,0.0,0.0,0,0,0.0
XGBoost,Z0386002,2006-10-02,41194.529536705486,131278.41,90083.882,1,0,1312.7841
XGBoost,Z0386002,2006-10-03,16327.69689697613,0.0,73756.185,0,0,0.0
XGBoost,Z0386002,2006-10-04,11542.033919668329,0.0,62214.151,0,0,0.0
XGBoost,Z0386002,2006-10-05,14078.774757373623,0.0,48135.376,0,0,0.0
XGBoost,Z0386002,2006-10-06,17079.96362366307,0.0,31055.413,0,0,0.0
