Model,ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost
LSTM,Z0276001,2006-10-15,28336.06293527207,0.0,0.0,0,0,0.0
LSTM,Z0386002,2006-10-09,69687.9006117878,405965.59,336277.69,1,0,4059.6559
LSTM,Z0386002,2006-10-10,38924.68684299184,0.0,297353.0,0,0,0.0
LSTM,Z0386002,2006-10-11,44806.90678454395,0.0,252546.09,0,0,0.0
LSTM,Z0386002,2006-10-12,69543.11208803646,0.0,183002.98,0,0,0.0
LSTM,Z0386002,2006-10-13,78499.76794663907,0.0,104503.21,0,0,0.0
LSTM,Z0386002,2006-10-14,67718.60204717328,0.0,36784.611,0,0,0.0
LSTM,Z0386002,2006-10-15,36784.61060396291,0.0,0.0,0,0,0.0
LSTM,Z0646002,2006-10-09,66367.55110142587,490062.79,423695.24,1,0,4900.6278999999995
LSTM,Z0646002,2006-10-10,34808.875903391556,0.0,388886.37,0,0,0.0
LSTM,Z0646002,2006-10-11,133220.29783989245,0.0,255666.07,0,0,0.0
LSTM,Z0646002,2006-10-12,97249.56751753826,0.0,158416.5,0,0,0.0
LSTM,Z0646002,2006-10-13,91933.33487471193,0.0,66483.166,0,0,0.0
LSTM,Z0646002,2006-10-14,51377.89481611487,0.0,15105.271,0,0,0.0
LSTM,Z0646002,2006-10-15,15105.270750797783,0.0,0.0,0,0,0.0
LSTM,Z1031001,2006-10-09,17569.792458915163,330468.46,312898.67,1,0,3304.6846000000005
LSTM,Z1031001,2006-10-10,17810.771308950814,0.0,295087.9,0,0,0.0
LSTM,Z1031001,2006-10-11,3486.4920080071197,0.0,291601.41,0,0,0.0
LSTM,Z1031001,2006-10-12,199236.7768227204,0.0,92364.631,0,0,0.0
LSTM,Z1031001,2006-10-13,86388.27427755452,0.0,5976.3566,0,0,0.0
LSTM,Z1031001,2006-10-14,2893.3653578269154,0.0,3082.9912,0,0,0.0
LSTM,Z1031001,2006-10-15,3082.9912309934693,0.0,0.0,0,0,0.0
LSTM,Z1524001,2006-10-09,102416.27058682081,369120.4,266704.13,1,0,3691.204
LSTM,Z1524001,2006-10-10,44824.70429527144,0.0,221879.42,0,0,0.0
LSTM,Z1524001,2006-10-11,106580.47707886809,0.0,115298.95,0,0,0.0
LSTM,Z1524001,2006-10-12,22366.59189419494,0.0,92932.353,0,0,0.0
LSTM,Z1524001,2006-10-13,54000.538093128824,0.0,38931.815,0,0,0.0
LSTM,Z1524001,2006-10-14,23691.69716493658,0.0,15240.118,0,0,0.0
LSTM,Z1524001,2006-10-15,15240.117891053987,0.0,0.0,0,0,0.0
LSTM,Z0276001,2006-10-16,131263.996888412,482363.33,351099.33,1,0,4823.6333
LSTM,Z0276001,2006-10-17,76347.56314393927,0.0,274751.77,0,0,0.0
LSTM,Z0276001,2006-10-18,37324.28607130624,0.0,237427.48,0,0,0.0
LSTM,Z0276001,2006-10-19,33907.58838337887,0.0,203519.89,0,0,0.0
LSTM,Z0276001,2006-10-20,87853.61593878677,0.0,115666.28,0,0,0.0
LSTM,Z0276001,2006-10-21,79929.99642141908,0.0,35736.281,0,0,0.0
LSTM,Z0276001,2006-10-22,35736.28057669587,0.0,0.0,0,0,0.0
LSTM,Z0386002,2006-10-16,77107.0394766071,309719.52,232612.48,1,0,3097.1952
LSTM,Z0386002,2006-10-17,31123.699613463246,0.0,201488.78,0,0,0.0
LSTM,Z0386002,2006-10-18,57510.41611704031,0.0,143978.36,0,0,0.0
LSTM,Z0386002,2006-10-19,35253.55247265578,0.0,108724.81,0,0,0.0
LSTM,Z0386002,2006-10-20,39410.83499978223,0.0,69313.973,0,0,0.0
LSTM,Z0386002,2006-10-21,46633.54039075503,0.0,22680.432,0,0,0.0
LSTM,Z0386002,2006-10-22,22680.43214467383,0.0,0.0,0,0,0.0
LSTM,Z0646002,2006-10-16,89318.28909708305,448468.52,359150.23,1,0,4484.6852
LSTM,Z0646002,2006-10-17,56938.43604924794,0.0,302211.79,0,0,0.0
LSTM,Z0646002,2006-10-18,135017.19861194145,0.0,167194.6,0,0,0.0
LSTM,Z0646002,2006-10-19,52635.797586863046,0.0,114558.8,0,0,0.0
LSTM,Z0646002,2006-10-20,61737.80954698453,0.0,52820.989,0,0,0.0
LSTM,Z0646002,2006-10-21,41855.60775143296,0.0,10965.381,0,0,0.0
LSTM,Z0646002,2006-10-22,10965.38092119367,0.0,0.0,0,0,0.0
LSTM,Z1031001,2006-10-16,8162.5391113014175,689436.34,681273.8,1,0,6894.3634
LSTM,Z1031001,2006-10-17,8161.156022776183,0.0,673112.64,0,0,0.0
LSTM,Z1031001,2006-10-18,3222.6590910411646,0.0,669889.98,0,0,0.0
LSTM,Z1031001,2006-10-19,634922.7548783628,0.0,34967.229,0,0,0.0
LSTM,Z1031001,2006-10-20,27472.386674069985,0.0,7494.8419,0,0,0.0
LSTM,Z1031001,2006-10-21,4926.345292690803,0.0,2568.4966,0,0,0.0
LSTM,Z1031001,2006-10-22,2568.4966398899282,0.0,0.0,0,0,0.0
LSTM,Z1524001,2006-10-16,113461.42008068353,418323.11,304861.69,1,0,4183.2311
LSTM,Z1524001,2006-10-17,50931.66396388552,0.0,253930.02,0,0,0.0
LSTM,Z1524001,2006-10-18,87962.14606752794,0.0,165967.88,0,0,0.0
LSTM,Z1524001,2006-10-19,21110.258526056026,0.0,144857.62,0,0,0.0
LSTM,Z1524001,2006-10-20,91239.40117016125,0.0,53618.216,0,0,0.0
LSTM,Z1524001,2006-10-21,43557.40872234294,0.0,10060.807,0,0,0.0
LSTM,Z1524001,2006-10-22,10060.807388195062,0.0,0.0,0,0,0.0
LSTM,Z0276001,2006-10-23,87023.9450073754,445286.66,358262.71,1,0,4452.8666
LSTM,Z0276001,2006-10-24,92349.27757163903,0.0,265913.43,0,0,0.0
LSTM,Z0276001,2006-10-25,24459.1627013896,0.0,241454.27,0,0,0.0
LSTM,Z0276001,2006-10-26,54186.37487216551,0.0,187267.9,0,0,0.0
LSTM,Z0276001,2006-10-27,76151.59824416047,0.0,111116.3,0,0,0.0
LSTM,Z0276001,2006-10-28,50741.35287876511,0.0,60374.944,0,0,0.0
LSTM,Z0276001,2006-10-29,60374.94422936309,0.0,0.0,0,0,0.0
LSTM,Z0386002,2006-10-23,69546.62071402723,291121.09,221574.47,1,0,2911.2109000000005
LSTM,Z0386002,2006-10-24,36290.86961440394,0.0,185283.6,0,0,0.0
LSTM,Z0386002,2006-10-25,46645.99510904113,0.0,138637.61,0,0,0.0
LSTM,Z0386002,2006-10-26,32816.09321595904,0.0,105821.51,0,0,0.0
LSTM,Z0386002,2006-10-27,30743.92719878343,0.0,75077.586,0,0,0.0
LSTM,Z0386002,2006-10-28,51126.08747499209,0.0,23951.498,0,0,0.0
LSTM,Z0386002,2006-10-29,23951.49816409526,0.0,0.0,0,0,0.0
LSTM,Z0646002,2006-10-23,99426.95709253853,348466.26,249039.3,1,0,3484.6626
LSTM,Z0646002,2006-10-24,59517.21755054829,0.0,189522.09,0,0,0.0
LSTM,Z0646002,2006-10-25,74239.7220612975,0.0,115282.36,0,0,0.0
LSTM,Z0646002,2006-10-26,30973.309258249865,0.0,84309.054,0,0,0.0
LSTM,Z0646002,2006-10-27,46694.441497219836,0.0,37614.612,0,0,0.0
LSTM,Z0646002,2006-10-28,28294.240294883657,0.0,9320.3722,0,0,0.0
LSTM,Z0646002,2006-10-29,9320.372167523707,0.0,0.0,0,0,0.0
LSTM,Z1031001,2006-10-23,15047.467067998412,455497.16,440449.69,1,0,4554.9716
LSTM,Z1031001,2006-10-24,8623.217503601238,0.0,431826.47,0,0,0.0
LSTM,Z1031001,2006-10-25,2081.1437891540404,0.0,429745.33,0,0,0.0
LSTM,Z1031001,2006-10-26,257650.55857517762,0.0,172094.77,0,0,0.0
LSTM,Z1031001,2006-10-27,167060.41297035047,0.0,5034.3567,0,0,0.0
LSTM,Z1031001,2006-10-28,3436.826034266285,0.0,1597.5307,0,0,0.0
LSTM,Z1031001,2006-10-29,1597.530651180659,0.0,0.0,0,0,0.0
LSTM,Z1524001,2006-10-23,84621.03337102997,334854.4,250233.37,1,0,3348.5440000000003
LSTM,Z1524001,2006-10-24,30362.57473092581,0.0,219870.79,0,0,0.0
LSTM,Z1524001,2006-10-25,127654.23575403437,0.0,92216.557,0,0,0.0
LSTM,Z1524001,2006-10-26,15952.008521026864,0.0,76264.549,0,0,0.0
LSTM,Z1524001,2006-10-27,41838.67169186505,0.0,34425.877,0,0,0.0
LSTM,Z1524001,2006-10-28,21156.999526457057,0.0,13268.878,0,0,0.0
LSTM,Z1524001,2006-10-29,13268.877614961397,0.0,0.0,0,0,0.0
LSTM,Z0276001,2006-10-30,140241.90341115577,481449.33,341207.42,1,0,4814.4933
LSTM,Z0276001,2006-10-31,89383.75343270611,0.0,251823.67,0,0,0.0
LSTM,Z0276001,2006-11-01,35005.907769958176,0.0,216817.76,0,0,0.0
LSTM,Z0276001,2006-11-02,31079.503210448645,0.0,185738.26,0,0,0.0
LSTM,Z0276001,2006-11-03,87013.67212268212,0.0,98724.587,0,0,0.0
LSTM,Z0276001,2006-11-04,58288.190820479795,0.0,40436.396,0,0,0.0
LSTM,Z0276001,2006-11-05,40436.395687619464,0.0,0.0,0,0,0.0
LSTM,Z0386002,2006-10-30,45633.065669725715,288013.97,242380.9,1,0,2880.1396999999997
LSTM,Z0386002,2006-10-31,65337.06494021868,0.0,177043.84,0,0,0.0
LSTM,Z0386002,2006-11-01,21661.64565250181,0.0,155382.19,0,0,0.0
LSTM,Z0386002,2006-11-02,41617.358246012824,0.0,113764.83,0,0,0.0
LSTM,Z0386002,2006-11-03,53862.741248252496,0.0,59902.093,0,0,0.0
LSTM,Z0386002,2006-11-04,30637.4565212353,0.0,29264.636,0,0,0.0
LSTM,Z0386002,2006-11-05,29264.636169730635,0.0,0.0,0,0,0.0
